# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.084 0.358 2383.369200 117.489700 2426 2763 10000 19166827.552497 268307618.512441 0.012426 0.033471 10000
0.084 0.362 2674.771400 135.057200 2756 3112 10000 17314744.627843 204605098.018144 0.013580 0.036473 10000
0.084 0.366 2990.752500 153.661300 3125 3495 10000 29109738.248380 342303438.644861 0.011420 0.029293 10000
0.084 0.370 3304.200300 172.909600 3499 3883 10000 27934110.580001 293038744.572817 0.011876 0.030842 10000
0.084 0.374 3626.762900 194.174100 3865 4275 10000 25163878.823207 246752604.227455 0.012856 0.032720 10000
0.084 0.378 3960.016700 216.250400 4264 4681 10000 32829111.786025 275756085.783109 0.013926 0.034712 10000
0.084 0.382 4295.163000 241.543300 4688 5130 10000 37277784.659906 338997486.988640 0.014031 0.034504 10000
0.084 0.386 4625.230700 265.697400 5105 5553 10000 47319383.568564 425810270.096982 0.014492 0.031443 10000
0.084 0.390 4942.257900 290.962300 5507 5954 10000 46775589.002986 371737664.974875 0.016569 0.039690 10000
0.087 0.358 2374.771900 115.767700 2394 2753 10000 13923481.382970 185394310.081955 0.010247 0.030089 10000
0.087 0.362 2663.856600 133.249100 2732 3108 10000 17659623.318022 241754845.754561 0.010667 0.029184 10000
0.087 0.366 2982.497800 151.497000 3090 3482 10000 21144144.234293 251642025.832281 0.011550 0.031558 10000
0.087 0.370 3293.309600 170.608600 3463 3877 10000 26048650.406343 278077451.123817 0.011849 0.030266 10000
0.087 0.374 3616.057700 191.952000 3842 4277 10000 26138056.577722 295915076.283361 0.012256 0.029584 10000
0.087 0.378 3947.835300 213.753100 4222 4667 10000 30545850.860381 293029069.541670 0.013765 0.034006 10000
0.087 0.382 4293.011300 238.618000 4652 5121 10000 40605066.877312 389073137.608815 0.014194 0.034798 10000
0.087 0.386 4622.878700 262.824400 5060 5540 10000 34915134.610404 269983195.885713 0.015104 0.035612 10000
0.087 0.390 4921.253400 287.100400 5456 5942 10000 45342366.203455 350630007.650378 0.016193 0.037089 10000
0.090 0.358 2363.305600 114.532900 2370 2757 10000 14388189.464362 219964139.491893 0.010182 0.030161 10000
0.090 0.362 2645.167000 131.408600 2704 3098 10000 19673160.649199 243096111.283070 0.010301 0.027450 10000
0.090 0.366 2957.597000 149.268000 3050 3477 10000 19712859.115078 241194453.380050 0.011422 0.031318 10000
0.090 0.370 3275.160000 168.450600 3421 3860 10000 23928943.510782 276357742.001229 0.012147 0.032721 10000
0.090 0.374 3600.643900 189.601800 3810 4267 10000 23129863.663955 218274474.383530 0.012383 0.031318 10000
0.090 0.378 3928.821700 211.003400 4181 4664 10000 26679430.465173 279082176.818860 0.013691 0.033856 10000
0.090 0.382 4272.461500 235.499600 4603 5097 10000 32878468.637479 274741509.307743 0.014425 0.035536 10000
0.090 0.386 4600.357800 259.031700 5010 5514 10000 39742197.470450 357722476.947173 0.011858 0.027637 10000
0.090 0.390 4911.890400 283.273400 5407 5929 10000 45030516.369744 381906787.349987 0.013328 0.030465 10000
0.093 0.358 2350.467100 112.941800 2349 2754 10000 14342494.174618 245318237.011824 0.007247 0.020435 10000
0.093 0.362 2636.020100 129.658600 2671 3089 10000 16511136.741840 228782075.581667 0.007738 0.021910 10000
0.093 0.366 2936.378200 147.579500 3014 3460 10000 18525510.813745 234742539.925885 0.008328 0.022995 10000
0.093 0.370 3243.570900 165.839500 3364 3819 10000 26182848.439432 336221398.000264 0.009404 0.025622 10000
0.093 0.374 3589.159500 187.360600 3779 4261 10000 25123337.798063 233582609.173811 0.009394 0.024035 10000
0.093 0.378 3910.166800 208.192400 4142 4638 10000 26753503.289901 269668924.804510 0.010487 0.026780 10000
0.093 0.382 4256.860700 232.265000 4555 5074 10000 32927326.937058 303563634.243780 0.015365 0.039115 10000
0.093 0.386 4597.494300 256.000400 4979 5516 10000 39205928.108421 364794073.506004 0.014904 0.035011 10000
0.093 0.390 4906.723700 280.015600 5371 5923 10000 41231996.005958 353749603.419411 0.012527 0.028610 10000
0.096 0.358 2333.306100 111.136000 2324 2747 10000 9446613.113361 147801757.316702 0.007048 0.019939 10000
0.096 0.362 2616.268200 127.628200 2637 3082 10000 15052686.023274 234893399.727966 0.007663 0.021413 10000
0.096 0.366 2913.859100 145.097300 2972 3449 10000 17251692.072461 230017073.833217 0.008529 0.024600 10000
0.096 0.370 3233.191400 164.133000 3342 3836 10000 21301311.500718 257810919.016910 0.008815 0.022467 10000
0.096 0.374 3584.447200 184.887900 3750 4261 10000 24949038.566730 253995123.114476 0.009445 0.024755 10000
0.096 0.378 3889.095000 205.817900 4109 4642 10000 24186326.220328 238218939.579002 0.010570 0.024873 10000
0.096 0.382 4245.840200 229.357000 4521 5076 10000 30114732.449444 305965652.319671 0.010909 0.025378 10000
0.096 0.386 4581.066700 252.930000 4932 5506 10000 30384236.859197 245157899.333868 0.011684 0.027543 10000
0.096 0.390 4885.799900 276.811700 5318 5892 10000 38526518.203610 320991416.281577 0.012499 0.029347 10000
0.099 0.358 2317.565300 109.478000 2303 2752 10000 10623820.695974 179489650.399986 0.006944 0.018935 10000
0.099 0.362 2603.846300 125.771000 2614 3086 10000 15400122.068990 251746127.481105 0.007526 0.020547 10000
0.099 0.366 2907.924100 143.081600 2953 3458 10000 18100972.136187 269211601.141506 0.008441 0.024102 10000
0.099 0.370 3214.875400 161.412900 3307 3827 10000 18813204.949087 208185917.938414 0.008792 0.021834 10000
0.099 0.374 3569.813300 182.064000 3712 4248 10000 24372045.438297 292736801.473190 0.009528 0.025069 10000
0.099 0.378 3865.512100 203.130900 4066 4625 10000 24853020.443866 269594736.014904 0.010060 0.024170 10000
0.099 0.382 4230.521500 225.794300 4483 5070 10000 29319757.624337 294845954.557796 0.011152 0.027287 10000
0.099 0.386 4567.878900 249.350100 4896 5502 10000 31252021.014213 284612368.154509 0.011334 0.027810 10000
0.099 0.390 4878.911600 273.151900 5281 5894 10000 35544791.575708 304336372.184709 0.012255 0.028215 10000
0.102 0.358 2290.695200 107.288800 2259 2738 10000 9034762.638214 166066529.950438 0.007299 0.021702 10000
0.102 0.362 2584.065900 123.756400 2584 3093 10000 12515952.425580 199083658.416101 0.007421 0.020230 10000
0.102 0.366 2890.238100 140.999600 2918 3440 10000 17209558.666893 229194084.694850 0.008718 0.025457 10000
0.102 0.370 3195.085100 159.610600 3266 3812 10000 20447433.935767 274900782.277802 0.008965 0.024540 10000
0.102 0.374 3540.721000 179.552400 3661 4226 10000 21859034.778160 252856998.195764 0.009685 0.026379 10000
0.102 0.378 3854.127800 200.738600 4042 4636 10000 26187568.919004 277797093.858760 0.009754 0.023413 10000
0.102 0.382 4217.767500 222.527300 4449 5067 10000 24967317.003919 233267295.150080 0.010920 0.026830 10000
0.102 0.386 4560.472300 246.047500 4868 5506 10000 32373836.901427 320857174.201145 0.010925 0.025771 10000
0.102 0.390 4853.630000 269.125800 5226 5870 10000 33244531.062991 278886453.164525 0.012388 0.029144 10000
0.105 0.358 2263.491700 105.447100 2223 2737 10000 7499402.271326 121924658.250108 0.007429 0.022489 10000
0.105 0.362 2562.075000 122.002200 2554 3098 10000 10494234.235498 160243235.253071 0.007329 0.018547 10000
0.105 0.366 2874.183900 139.174200 2890 3456 10000 12579752.781501 169791986.770365 0.008348 0.023252 10000
0.105 0.370 3180.231700 157.087800 3239 3821 10000 15958735.978425 205379112.771985 0.008766 0.023737 10000
0.105 0.374 3513.559900 176.871700 3620 4225 10000 21180622.840351 243016311.889403 0.009485 0.024983 10000
0.105 0.378 3845.738200 198.059500 4011 4644 10000 27296661.421792 299447650.876303 0.009736 0.023348 10000
0.105 0.382 4189.200100 219.427900 4400 5063 10000 24096673.170355 245351437.750540 0.010897 0.026761 10000
0.105 0.386 4537.809500 242.753500 4824 5492 10000 26876703.361455 232848527.189622 0.010729 0.024987 10000
0.105 0.390 4831.571800 265.107100 5174 5847 10000 32935361.631681 296017557.603930 0.012682 0.031037 10000
0.108 0.358 2252.157800 103.989500 2209 2752 10000 8738052.832191 159337032.820967 0.007106 0.020667 10000
0.108 0.362 2549.328200 119.703000 2529 3098 10000 10667345.114302 211487288.645182 0.007337 0.019780 10000
0.108 0.366 2856.369200 137.409600 2867 3462 10000 13265250.593310 213076146.872900 0.007876 0.020661 10000
0.108 0.370 3162.328700 154.721000 3208 3823 10000 15024361.737159 225312394.133943 0.008613 0.022625 10000
0.108 0.374 3488.281500 174.196500 3581 4231 10000 20516073.443120 238618753.465203 0.009029 0.021677 10000
0.108 0.378 3824.696200 195.307100 3963 4626 10000 22660819.931785 248225469.077516 0.010004 0.025358 10000
0.108 0.382 4173.524200 216.585000 4373 5062 10000 24455275.438592 250114074.121872 0.010440 0.024920 10000
0.108 0.386 4523.663000 239.512800 4787 5485 10000 29616475.264358 287353751.044566 0.010560 0.025158 10000
0.108 0.390 4803.902200 260.807700 5125 5840 10000 29564594.263180 264396710.324818 0.012210 0.028017 10000
0.111 0.358 2230.186100 102.361400 2177 2747 10000 7387592.274961 145253475.996769 0.007151 0.021602 10000
0.111 0.362 2517.754400 117.671900 2485 3087 10000 8605669.523927 147858941.565387 0.007546 0.021624 10000
0.111 0.366 2836.406200 134.921200 2830 3473 10000 10339024.837128 144485446.444076 0.008193 0.023636 10000
0.111 0.370 3137.806300 152.504000 3176 3844 10000 17302836.116141 241804352.134112 0.008334 0.021120 10000
0.111 0.374 3476.166800 171.594300 3550 4230 10000 17988178.035943 263271309.109461 0.008899 0.022213 10000
0.111 0.378 3807.098300 192.580900 3933 4642 10000 20751225.288348 229975528.528917 0.009695 0.023691 10000
0.111 0.382 4152.172500 213.327300 4329 5061 10000 22208361.687734 211954178.536387 0.010737 0.027989 10000
0.111 0.386 4488.748100 235.519900 4725 5466 10000 26536030.794131 261949637.763711 0.010978 0.026679 10000
0.111 0.390 4784.241500 256.968300 5081 5835 10000 27664632.677407 256117805.904029 0.012036 0.026819 10000
0.114 0.358 2209.422500 101.037600 2152 2753 10000 6066434.311048 128116997.867807 0.006908 0.020347 10000
0.114 0.362 2488.643200 115.674300 2448 3092 10000 7766692.146060 142556133.193233 0.007465 0.020267 10000
0.114 0.366 2805.085300 132.324900 2787 3470 10000 14169680.132440 272753725.902966 0.008317 0.023824 10000
0.114 0.370 3119.659900 150.497200 3144 3842 10000 16558368.019199 252986208.053046 0.008170 0.020548 10000
0.114 0.374 3440.982000 169.019700 3503 4220 10000 17352325.684722 248578335.411112 0.008895 0.022277 10000
0.114 0.378 3773.142400 189.120400 3873 4634 10000 19100552.076457 219965074.291978 0.010008 0.026403 10000
0.114 0.382 4130.351900 210.185000 4284 5054 10000 27457815.690576 337369591.969371 0.010734 0.027676 10000
0.114 0.386 4458.486200 231.843000 4673 5459 10000 27437224.790550 302176290.523734 0.010828 0.026516 10000
0.114 0.390 4763.690900 253.695800 5045 5846 10000 29238914.318366 264988713.776638 0.011567 0.026174 10000
0.117 0.358 2183.984200 99.041400 2126 2779 10000 5040667.795165 104931398.779603 0.006607 0.017987 10000
0.117 0.362 2461.392500 113.224300 2416 3098 10000 6792484.613226 122539861.586104 0.007375 0.019700 10000
0.117 0.366 2778.737400 130.102800 2751 3476 10000 10991858.793180 186635083.300782 0.008114 0.022712 10000
0.117 0.370 3101.830400 147.832800 3111 3855 10000 13277798.975560 212396532.322041 0.008287 0.022757 10000
0.117 0.374 3409.909300 166.133100 3452 4221 10000 13902054.367503 176208750.764928 0.009285 0.024849 10000
0.117 0.378 3745.530700 186.376000 3832 4635 10000 23385320.361087 328654894.370584 0.009751 0.024974 10000
0.117 0.382 4092.601200 207.168700 4225 5047 10000 21739391.289738 248986730.888395 0.010765 0.027141 10000
0.117 0.386 4434.200900 228.656400 4628 5467 10000 23459720.970434 253701784.167848 0.010536 0.027901 10000
0.117 0.390 4744.246200 249.937900 4992 5835 10000 28486823.803646 270784928.835795 0.011907 0.030563 10000
0.120 0.358 2163.684200 97.055000 2101 2795 10000 4138298.803549 91315396.735974 0.006119 0.017882 10000
0.120 0.362 2439.269300 111.272000 2391 3117 10000 7662664.114561 161250293.175578 0.006590 0.016350 10000
0.120 0.366 2755.676600 127.941500 2723 3491 10000 7950738.173839 127850613.607174 0.007346 0.020501 10000
0.120 0.370 3070.127800 145.035500 3066 3870 10000 11724494.563862 179834233.683773 0.008034 0.022738 10000
0.120 0.374 3382.610800 163.170300 3417 4240 10000 18220158.858453 261579887.289903 0.008458 0.021478 10000
0.120 0.378 3718.049300 183.404800 3789 4642 10000 18345174.602174 271800160.940713 0.008627 0.021744 10000
0.120 0.382 4063.065500 204.059700 4181 5050 10000 19816983.848770 204682218.827982 0.009757 0.025360 10000
0.120 0.386 4405.534200 225.505400 4593 5473 10000 25561878.603851 304140605.352263 0.009194 0.021228 10000
0.120 0.390 4722.203500 246.766400 4953 5852 10000 26035299.764770 264288648.548211 0.010772 0.024854 10000
0.123 0.358 2132.161300 95.144100 2069 2812 10000 4578521.509178 93919828.335368 0.005767 0.015958 10000
0.123 0.362 2415.399900 109.105400 2355 3130 10000 5553912.973789 115174001.958439 0.006575 0.018635 10000
0.123 0.366 2734.541700 125.482500 2691 3508 10000 9960326.300345 220755385.935589 0.007058 0.020308 10000
0.123 0.370 3046.712800 142.579300 3036 3889 10000 12768771.278676 213389291.781210 0.007356 0.020011 10000
0.123 0.374 3362.793200 160.389800 3378 4245 10000 12999700.780308 172572174.832508 0.008348 0.023163 10000
0.123 0.378 3689.814900 180.489300 3755 4653 10000 16661656.247627 231395449.133961 0.008284 0.019901 10000
0.123 0.382 4039.666200 200.881700 4141 5064 10000 22968294.570758 286367051.327690 0.009546 0.024573 10000
0.123 0.386 4392.152100 222.184900 4558 5495 10000 23682897.147207 259201075.597098 0.009982 0.024972 10000
0.123 0.390 4707.229000 243.328300 4918 5860 10000 25159050.128083 268572623.085866 0.010787 0.025985 10000
0.126 0.358 2101.123300 92.783000 2028 2818 10000 5486884.209838 119771308.061967 0.006019 0.018314 10000
0.126 0.362 2394.390500 107.200100 2333 3160 10000 6258422.486984 137654720.593525 0.006348 0.017185 10000
0.126 0.366 2699.176200 123.012300 2651 3527 10000 8432928.443127 191477604.791870 0.006946 0.018951 10000
0.126 0.370 3025.145700 140.600300 3004 3907 10000 12940010.937362 259718740.565864 0.007470 0.019745 10000
0.126 0.374 3330.982900 157.882100 3338 4278 10000 11466625.123091 164538542.249151 0.008149 0.021262 10000
0.126 0.378 3668.501600 177.932800 3718 4679 10000 15201470.907638 207733243.449948 0.008673 0.022516 10000
0.126 0.382 4016.089200 197.104900 4096 5090 10000 18744398.712171 245274380.297585 0.009807 0.025404 10000
0.126 0.386 4357.694100 218.301100 4500 5496 10000 20560120.636142 220374891.431302 0.009920 0.024829 10000
0.126 0.390 4697.029000 240.158500 4897 5893 10000 25258473.610375 255310633.993135 0.010504 0.025126 10000
0.129 0.358 2077.375700 90.921400 2002 2840 10000 5042365.020540 130372163.757491 0.005977 0.016355 10000
0.129 0.362 2370.373400 104.694300 2300 3183 10000 4559312.470179 98151854.073323 0.006725 0.019902 10000
0.129 0.366 2667.583000 120.346100 2611 3545 10000 7508038.422672 148645221.028228 0.007418 0.020933 10000
0.129 0.370 2993.048300 137.866600 2965 3929 10000 10664945.559972 202201988.249333 0.007438 0.019214 10000
0.129 0.374 3306.399800 155.202900 3305 4300 10000 10900943.028861 161129737.956596 0.008180 0.021263 10000
0.129 0.378 3650.205300 174.898400 3691 4715 10000 16298811.760537 211685904.629858 0.008586 0.022043 10000
0.129 0.382 3978.533200 193.407600 4045 5099 10000 17333539.766193 256705640.751464 0.009951 0.025682 10000
0.129 0.386 4331.553400 214.994100 4453 5520 10000 22061963.586576 262708899.997925 0.010295 0.027080 10000
0.129 0.390 4676.443200 236.465200 4859 5917 10000 22717970.611945 242213041.388704 0.010379 0.024126 10000
0.132 0.354 1797.329900 76.847300 1712 2562 10000 2226213.076680 66314034.750372 0.005636 0.016838 10000
0.132 0.358 2053.885000 89.341900 1977 2870 10000 4263039.717687 128392048.933266 0.007630 0.020212 10000
0.132 0.362 2335.348900 102.512900 2265 3211 10000 4409986.129838 99962096.354007 0.008540 0.023674 10000
0.132 0.366 2651.178000 118.675600 2594 3586 10000 5062187.821400 98527157.265970 0.009038 0.023643 10000
0.132 0.370 2960.278800 134.917400 2921 3950 10000 8355460.579252 166384826.571339 0.009569 0.024838 10000
0.132 0.374 3286.509100 152.502500 3278 4334 10000 11979178.330811 201653283.479874 0.011767 0.029524 10000
0.132 0.378 3622.948100 171.471700 3643 4728 10000 13845176.450939 195832269.512397 0.011418 0.030226 10000
0.132 0.382 3936.021200 189.873000 3996 5113 10000 14567130.138491 186180367.623049 0.012280 0.029226 10000
0.132 0.386 4306.450300 211.305800 4413 5543 10000 24167284.413303 320294127.899407 0.012898 0.032311 10000
0.135 0.354 1769.120300 75.360500 1676 2583 10000 1974876.567578 52611292.034995 0.007100 0.022042 10000
0.135 0.358 2029.777100 87.588600 1949 2908 10000 3759183.443610 114806301.012378 0.006750 0.019337 10000
0.135 0.362 2309.247900 100.730500 2239 3260 10000 5292518.611828 142745208.972002 0.007142 0.018004 10000
0.135 0.366 2623.828900 116.178400 2564 3624 10000 7620454.692981 176692151.878190 0.007675 0.021494 10000
0.135 0.370 2924.338900 131.932900 2876 3967 10000 7061940.209089 131943078.114849 0.008346 0.022277 10000
0.135 0.374 3252.129500 149.804700 3233 4356 10000 8570221.483521 126574716.676666 0.008601 0.021606 10000
0.135 0.378 3588.612800 168.271500 3596 4763 10000 13007494.601855 202882531.747137 0.009557 0.025319 10000
0.135 0.382 3903.567300 186.791100 3955 5145 10000 14962617.671570 184755689.262693 0.009944 0.023613 10000
0.135 0.386 4272.979400 207.510000 4360 5558 10000 17460860.957307 221935916.210989 0.010852 0.027068 10000
0.138 0.354 1747.605700 73.547600 1655 2629 10000 4412715.926259 155581515.774871 0.006588 0.020169 10000
0.138 0.358 2007.203900 85.688500 1925 2953 10000 4008578.174921 126991753.721752 0.006594 0.018110 10000
0.138 0.362 2290.606000 98.414400 2219 3305 10000 6326332.779225 166261235.842804 0.006982 0.017213 10000
0.138 0.366 2584.936700 113.411300 2518 3645 10000 4735523.359393 102676461.929444 0.007751 0.020809 10000
0.138 0.370 2891.345600 129.273700 2835 4009 10000 6077194.970052 135813659.551868 0.008396 0.023563 10000
0.138 0.374 3228.353500 147.272700 3203 4402 10000 9161324.711538 141587319.887285 0.008483 0.022035 10000
0.138 0.378 3555.755100 164.734800 3555 4796 10000 11814868.558311 205402752.337423 0.009258 0.023608 10000
0.138 0.382 3879.150400 183.444900 3915 5185 10000 16234446.104139 220023287.368646 0.009952 0.024509 10000
0.138 0.386 4239.751300 203.945400 4314 5577 10000 15141626.853821 189394938.742322 0.010618 0.026334 10000
0.141 0.354 1722.312300 71.859900 1628 2662 10000 1563011.345809 62268035.182487 0.006452 0.018486 10000
0.141 0.358 1985.460800 84.089200 1901 3004 10000 2393328.599380 82461736.573937 0.006484 0.016641 10000
0.141 0.362 2260.242100 96.514500 2184 3333 10000 4345385.938758 109285714.271356 0.006929 0.016773 10000
0.141 0.366 2551.018100 110.801800 2478 3677 10000 6175264.773994 151739666.892658 0.007838 0.021698 10000
0.141 0.370 2855.069900 126.499000 2794 4051 10000 6047975.478255 147928535.684117 0.008343 0.022340 10000
0.141 0.374 3204.564200 144.564800 3170 4438 10000 8075136.048575 142288705.686527 0.008320 0.021510 10000
0.141 0.378 3518.939000 161.444700 3507 4824 10000 11351934.181962 186722599.370446 0.009292 0.024319 10000
0.141 0.382 3850.774000 180.007000 3872 5211 10000 15672809.796552 258833576.684577 0.009884 0.024201 10000
0.141 0.386 4209.321000 200.159000 4269 5597 10000 15341545.432416 199541868.230964 0.010648 0.026024 10000
0.144 0.354 1698.217000 70.350500 1601 2722 10000 966098.420139 31042739.729813 0.006485 0.019308 10000
0.144 0.358 1961.442800 82.085400 1876 3050 10000 1755343.400621 46774313.390001 0.006426 0.017344 10000
0.144 0.362 2232.812200 94.485000 2149 3376 10000 4249027.328177 121151647.055207 0.007013 0.018781 10000
0.144 0.366 2516.600700 107.965700 2435 3722 10000 3641479.175960 75730166.533823 0.008016 0.023367 10000
0.144 0.370 2821.632500 123.691200 2757 4081 10000 3987884.704444 66953384.013193 0.008281 0.022475 10000
0.144 0.374 3161.845000 141.155600 3108 4470 10000 8543819.207554 178390001.718529 0.008983 0.025890 10000
0.144 0.378 3481.763000 158.187400 3461 4861 10000 9408361.336276 161589197.966190 0.009171 0.023069 10000
0.144 0.382 3824.464500 176.906100 3838 5266 10000 13745086.414619 213433021.564983 0.009648 0.023020 10000
0.144 0.386 4166.737100 196.000000 4216 5643 10000 15937231.293148 210953853.572724 0.010589 0.026643 10000
0.147 0.354 1676.089400 68.791800 1583 2761 10000 1989144.523830 111870543.423371 0.006213 0.016925 10000
0.147 0.358 1931.168000 80.162400 1846 3101 10000 2688992.883131 83035628.956919 0.006329 0.016892 10000
0.147 0.362 2207.619300 92.467100 2121 3443 10000 4305448.678182 153291531.912664 0.006924 0.018663 10000
0.147 0.366 2474.297700 105.435100 2393 3764 10000 4730812.268320 112137333.603239 0.007775 0.021200 10000
0.147 0.370 2785.177500 121.200400 2719 4128 10000 5838627.200695 120231121.851536 0.008068 0.021503 10000
0.147 0.374 3118.041900 138.540600 3067 4516 10000 5286097.490340 91226504.459881 0.008398 0.021091 10000
0.147 0.378 3442.824600 154.778100 3414 4900 10000 10889061.488184 186055523.283871 0.009185 0.024021 10000
0.147 0.382 3782.247400 173.496500 3785 5291 10000 13290425.215669 189598100.112862 0.010356 0.025194 10000
0.147 0.386 4133.712900 192.537900 4171 5686 10000 12413748.929402 158533893.060903 0.010226 0.024027 10000
0.150 0.354 1653.502600 67.491700 1561 2823 10000 1522564.674703 74367754.526424 0.006140 0.016568 10000
0.150 0.358 1906.170900 78.430400 1813 3154 10000 2092658.297871 80630656.614699 0.006627 0.018832 10000
0.150 0.362 2177.780300 90.419400 2083 3472 10000 4164900.502908 150492014.840047 0.007237 0.021788 10000
0.150 0.366 2436.998000 103.154200 2356 3807 10000 5227389.924797 122338429.428545 0.007536 0.019404 10000
0.150 0.370 2752.091100 118.545400 2677 4171 10000 5204230.968219 128156087.045002 0.008222 0.022742 10000
0.150 0.374 3085.723100 135.445000 3031 4575 10000 5221725.197164 106746702.340914 0.008176 0.019985 10000
0.150 0.378 3409.420600 151.810800 3375 4962 10000 8063827.001320 127714243.479954 0.008915 0.021481 10000
0.150 0.382 3747.444400 169.750700 3736 5344 10000 10666470.994182 198560607.138357 0.009553 0.023067 10000
0.150 0.386 4109.564100 189.001100 4131 5735 10000 9826669.938240 115564024.618053 0.010440 0.028161 10000
0.153 0.354 1632.218100 65.996800 1539 2886 10000 1180711.252851 46057264.895724 0.006108 0.016976 10000
0.153 0.358 1881.729800 76.746200 1786 3204 10000 1542829.581896 53672782.292759 0.006618 0.019774 10000
0.153 0.362 2138.440900 88.498000 2044 3511 10000 1673327.954650 46616293.049335 0.007083 0.020098 10000
0.153 0.366 2408.356600 100.968500 2319 3862 10000 5172634.857466 141790379.739129 0.007597 0.020521 10000
0.153 0.370 2711.152800 115.966300 2635 4222 10000 4968829.152475 121216247.404212 0.007975 0.019673 10000
0.153 0.374 3047.791900 132.473400 2988 4632 10000 3761170.981819 61527741.514374 0.008234 0.021147 10000
0.153 0.378 3379.263200 148.843500 3331 4997 10000 9491461.166148 185153251.487079 0.009158 0.025314 10000
0.153 0.382 3709.092600 166.320300 3689 5402 10000 7709286.353909 106169654.862145 0.009578 0.024369 10000
0.153 0.386 4071.810700 185.219800 4093 5778 10000 12637612.161389 189385270.225851 0.009872 0.023951 10000
0.156 0.350 1378.903200 54.131100 1284 2648 10000 1838776.111955 75826144.547474 0.005798 0.016374 10000
0.156 0.354 1612.770000 64.619900 1515 2952 10000 1033106.706957 35414506.611696 0.006276 0.018675 10000
0.156 0.358 1854.757700 75.040700 1764 3287 10000 805872.749701 23524213.155314 0.006174 0.015411 10000
0.156 0.362 2114.602900 86.415400 2021 3587 10000 2564369.013606 103704117.844017 0.006923 0.019582 10000
0.156 0.366 2376.209500 98.676100 2285 3923 10000 3606685.243092 118700121.273205 0.007430 0.019934 10000
0.156 0.370 2678.933800 113.186000 2601 4299 10000 4888628.180737 129421778.822121 0.007802 0.020474 10000
0.156 0.374 3017.672400 129.683300 2958 4714 10000 4915304.719548 87613631.460368 0.008032 0.019851 10000
0.156 0.378 3347.777000 145.693500 3294 5068 10000 7021779.148064 152152507.624928 0.008921 0.024208 10000
0.156 0.382 3673.522200 162.598500 3642 5439 10000 8143708.458804 123534347.535973 0.009790 0.025060 10000
0.159 0.350 1350.900000 52.454400 1254 2713 10000 850073.834234 30922672.185426 0.005774 0.015806 10000
0.159 0.354 1593.317300 63.207100 1494 3017 10000 2553837.898751 143606262.878139 0.006313 0.019899 10000
0.159 0.358 1826.288200 73.148700 1734 3338 10000 1102926.934548 40284539.445373 0.006266 0.016031 10000
0.159 0.362 2082.185700 84.669100 1991 3664 10000 1422848.683463 41968140.334694 0.006635 0.016777 10000
0.159 0.366 2344.884000 96.712000 2256 3990 10000 1950577.284934 55347932.162112 0.007099 0.017471 10000
0.159 0.370 2644.009200 110.441400 2561 4373 10000 3949860.969200 80302273.975199 0.007906 0.021321 10000
0.159 0.374 2975.577800 126.334300 2907 4765 10000 6036374.503319 145651281.536485 0.008187 0.021638 10000
0.159 0.378 3303.272100 142.413600 3245 5118 10000 6062416.789811 122398041.613051 0.008810 0.022153 10000
0.159 0.382 3636.318900 159.145700 3594 5505 10000 8444713.624522 131007796.711426 0.009915 0.025911 10000
0.162 0.350 1329.237200 51.378300 1232 2787 10000 840168.012276 31881922.263590 0.005726 0.015865 10000
0.162 0.354 1568.556500 61.819900 1473 3104 10000 826154.227949 25334003.564138 0.006040 0.017379 10000
0.162 0.358 1803.298300 71.470700 1713 3439 10000 1005398.514415 33646919.588303 0.006069 0.014377 10000
0.162 0.362 2054.577700 82.703500 1959 3750 10000 3036110.793568 126998182.019212 0.006766 0.018552 10000
0.162 0.366 2317.344800 94.448600 2227 4086 10000 1661328.765399 49054690.175175 0.007034 0.017138 10000
0.162 0.370 2608.441400 107.634500 2520 4437 10000 6319720.509419 151658009.864515 0.007975 0.021742 10000
0.162 0.374 2931.661700 123.464000 2852 4824 10000 4229743.261747 86886252.620180 0.008588 0.023987 10000
0.162 0.378 3274.768800 139.233400 3214 5201 10000 3906599.525363 75363394.108067 0.007669 0.019288 10000
0.162 0.382 3599.357700 156.238800 3556 5562 10000 8901567.295942 185820583.382918 0.008667 0.020445 10000
0.165 0.350 1312.907200 50.336800 1217 2876 10000 1625346.257128 82054419.088332 0.005271 0.014206 10000
0.165 0.354 1551.089800 60.385600 1456 3201 10000 1200626.659697 44326082.558442 0.005573 0.016762 10000
0.165 0.358 1773.429300 69.501900 1676 3515 10000 1067513.624209 41114337.523585 0.005951 0.016181 10000
0.165 0.362 2027.601700 80.558300 1928 3837 10000 1169931.272716 35930891.644421 0.006439 0.018669 10000
0.165 0.366 2285.050000 92.138000 2193 4161 10000 1512171.795946 48329594.015354 0.006546 0.016611 10000
0.165 0.370 2565.393100 105.018500 2473 4507 10000 4059625.092292 124177450.573436 0.007240 0.018132 10000
0.165 0.374 2891.546500 119.981700 2811 4891 10000 4706436.682877 115171823.122916 0.007728 0.019821 10000
0.165 0.378 3234.248900 136.031000 3168 5269 10000 4772607.729242 88630144.155362 0.008318 0.022185 10000
0.165 0.382 3558.920400 152.562600 3506 5623 10000 7694660.339954 138569802.767035 0.008927 0.023677 10000
0.168 0.346 1100.247700 41.476100 1007 2664 10000 934845.927788 57570148.951563 0.004814 0.013375 10000
