# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.129 0.424 1097.441100 1.987000 1221 4038 0 252665743.221270 1042914630.400161 0.029888 0.035498 10000
0.129 0.428 1179.778200 2.326300 1387 4304 0 280847767.381386 1086000526.398127 0.031127 0.038961 10000
0.129 0.432 1260.201300 2.734700 1581 4574 0 308136656.300555 1122654091.557219 0.032985 0.040213 10000
0.129 0.436 1319.983000 3.285500 1755 4822 0 354836932.689034 1215550859.403441 0.034512 0.041833 10000
0.129 0.440 1401.656100 3.740500 1978 5094 0 381457736.991978 1206119819.870632 0.035715 0.044302 10000
0.129 0.444 1473.136300 4.344400 2192 5330 0 418668677.186217 1270627523.679857 0.037019 0.045194 10000
0.132 0.420 1020.193700 1.525600 1021 3868 0 209345208.941928 949088083.045275 0.028179 0.034078 10000
0.132 0.424 1084.700200 1.849800 1171 4113 0 238160450.928829 1000056610.789963 0.029260 0.036058 10000
0.132 0.428 1153.331000 2.196700 1318 4366 0 267611356.285573 1057868838.695565 0.031507 0.039961 10000
0.132 0.432 1230.042500 2.548100 1507 4629 0 292266576.386187 1076912987.615828 0.032361 0.040284 10000
0.132 0.436 1298.792800 3.090500 1682 4853 0 335706411.590030 1172821137.872653 0.033461 0.041603 10000
0.132 0.440 1372.025200 3.473300 1880 5125 0 378059943.839449 1230895552.802128 0.035498 0.046064 10000
0.135 0.424 1066.665200 1.720700 1117 4186 0 232633562.949388 1010058342.274874 0.029501 0.036125 10000
0.135 0.428 1129.800100 2.031600 1259 4452 0 252806812.093208 1025555554.588566 0.031070 0.038002 10000
0.135 0.432 1204.668500 2.383000 1427 4682 0 291320564.581061 1105001340.279163 0.032779 0.041768 10000
0.135 0.436 1276.931200 2.808700 1620 4937 0 317995806.031242 1136256956.244465 0.033231 0.040641 10000
0.135 0.440 1342.915200 3.290600 1796 5196 0 364359425.586542 1218588021.212960 0.035564 0.045683 10000
0.135 0.444 1419.908400 3.828500 2032 5464 0 387763043.202700 1219459158.684282 0.035492 0.043034 10000
0.138 0.420 993.396000 1.374100 935 4044 0 186846738.517459 891545200.093248 0.028228 0.034184 10000
0.138 0.424 1053.982100 1.574900 1069 4282 0 216641355.346038 966109562.058074 0.029345 0.035900 10000
0.138 0.428 1112.026900 1.898500 1221 4534 0 241923720.298971 1011317085.366937 0.029630 0.035190 10000
0.138 0.432 1173.221000 2.156200 1363 4764 0 271581207.201341 1052353572.190790 0.032036 0.039727 10000
0.138 0.436 1254.411100 2.540000 1564 5040 0 294999099.012255 1066237281.547756 0.032586 0.039796 10000
0.138 0.440 1323.271100 3.015300 1732 5278 0 340809755.372122 1175948966.430277 0.034710 0.043284 10000
0.141 0.416 907.972300 1.046700 771 3902 0 142941904.605437 738766035.264789 0.028418 0.033359 10000
0.141 0.420 976.804400 1.272800 889 4123 0 175264813.887781 866209036.354620 0.028637 0.034515 10000
0.141 0.424 1036.183300 1.513300 1018 4359 0 200319303.821530 914882249.585386 0.029252 0.036516 10000
0.141 0.428 1094.917800 1.688300 1159 4621 0 238423511.510689 1021933060.020812 0.030268 0.038562 10000
0.141 0.432 1150.577800 2.022300 1310 4857 0 265165663.793127 1053183493.923388 0.031254 0.037481 10000
0.141 0.436 1229.291200 2.388200 1481 5100 0 293087994.938465 1093399053.462186 0.033608 0.043383 10000
0.144 0.416 890.647100 1.007200 727 3998 0 142727439.280206 777480648.793297 0.027073 0.032294 10000
0.144 0.420 956.008400 1.187900 839 4225 0 165108267.934299 831780030.764904 0.028156 0.034666 10000
0.144 0.424 1015.200100 1.371500 975 4445 0 193627068.961213 900083049.438551 0.028597 0.033588 10000
0.144 0.428 1076.565000 1.600900 1114 4691 0 222989215.682084 974492923.134470 0.033610 0.040447 10000
0.144 0.432 1125.345700 1.870400 1258 4915 0 251634636.511144 1028365444.260697 0.033429 0.045315 10000
0.144 0.436 1194.970800 2.208700 1405 5152 0 289545543.768348 1114166931.476931 0.036511 0.054994 10000
0.147 0.416 872.881900 0.958300 689 4081 0 134209911.535722 722888555.267642 0.030442 0.035926 10000
0.147 0.420 936.194500 1.105800 799 4320 0 149312267.216605 764283515.264867 0.031457 0.037339 10000
0.147 0.424 992.238200 1.276400 918 4552 0 183499134.255782 880469618.260698 0.032543 0.040030 10000
0.147 0.428 1056.136500 1.511700 1057 4777 0 210367485.819542 944294181.699512 0.033648 0.042539 10000
0.147 0.432 1108.049200 1.723100 1207 5008 0 239010476.122677 996384556.159283 0.037223 0.042831 10000
0.147 0.436 1164.273100 1.989300 1346 5253 0 267309916.182506 1036578860.817257 0.036134 0.043503 10000
0.150 0.408 770.029400 0.568900 509 3760 0 109736560.550467 692249984.058973 0.027531 0.029072 10000
0.150 0.412 804.280000 0.677400 571 3961 0 119174345.730013 690689103.778265 0.029039 0.032431 10000
0.150 0.416 856.857200 0.845900 653 4202 0 126852184.402236 693455060.677327 0.030398 0.036916 10000
0.150 0.420 914.642100 0.992600 767 4435 0 142852635.118352 757021344.861541 0.027042 0.030605 10000
0.150 0.424 975.238200 1.175700 879 4666 0 168305294.779730 830210011.112149 0.032087 0.038959 10000
0.150 0.428 1034.840200 1.377100 1005 4870 0 193798089.259047 889781598.037750 0.033358 0.041568 10000
0.150 0.432 1093.654800 1.593500 1152 5119 0 230480923.333430 989407174.820797 0.024996 0.031002 10000
0.150 0.436 1142.340000 1.888400 1301 5342 0 263605140.614580 1061043439.412722 0.024437 0.028899 10000
0.150 0.440 1217.560400 2.148800 1461 5572 0 284551923.747969 1062864438.313532 0.037513 0.046421 10000
0.150 0.444 1285.476500 2.556600 1646 5815 0 302024313.093357 1053188706.754102 0.038332 0.046376 10000
0.150 0.448 1353.094600 2.957900 1827 6046 0 365876295.128221 1230824671.500897 0.040540 0.050701 10000
0.150 0.452 1417.070000 3.410200 2046 6266 0 383472979.924426 1199094608.746525 0.041212 0.049878 10000
0.150 0.456 1469.830100 3.874800 2243 6485 0 432259930.716645 1296699243.802655 0.042969 0.050542 10000
0.150 0.460 1542.871400 4.526600 2450 6722 0 462985151.456378 1305243551.926466 0.048555 0.061780 10000
0.153 0.408 763.672800 0.567500 488 3862 0 104892743.424685 681832349.760296 0.027449 0.028002 10000
0.153 0.412 794.474600 0.630500 546 4088 0 121022365.770810 733074871.642189 0.028834 0.031929 10000
0.153 0.416 840.450400 0.768200 625 4319 0 126461916.908234 716330438.886631 0.030070 0.034422 10000
0.153 0.420 894.857600 0.906200 727 4527 0 136212374.045054 727297512.024498 0.030714 0.035397 10000
0.153 0.424 959.004000 1.118800 838 4759 0 159738692.741325 804379309.433630 0.031916 0.038101 10000
0.153 0.428 1016.352600 1.262500 963 4986 0 187629344.038895 877768197.991194 0.029000 0.034950 10000
0.153 0.432 1076.206800 1.516000 1107 5234 0 217931538.354385 965163230.188544 0.034857 0.040643 10000
0.153 0.436 1131.298800 1.756000 1247 5439 0 250508905.715335 1023007460.206832 0.033040 0.039275 10000
0.153 0.440 1188.218100 2.028800 1384 5669 0 274297409.011712 1051578127.820906 0.035452 0.044702 10000
0.153 0.444 1262.165200 2.396900 1575 5883 0 299718500.980690 1075365750.854643 0.035180 0.043936 10000
0.153 0.448 1328.366800 2.763500 1764 6127 0 336756496.000036 1146032787.419155 0.036056 0.043198 10000
0.153 0.452 1392.930900 3.160400 1966 6354 0 373384159.032505 1194131048.822096 0.037370 0.045252 10000
0.153 0.456 1449.174900 3.603300 2162 6586 0 407199522.824993 1230165291.655571 0.038768 0.046149 10000
0.153 0.460 1512.941400 4.202000 2369 6783 0 456053631.916627 1323808373.548998 0.041393 0.049961 10000
0.156 0.412 788.969900 0.600700 528 4203 0 115532099.390234 716949537.161705 0.024829 0.026241 10000
0.156 0.416 821.495600 0.730800 598 4415 0 119738898.926249 684504233.725890 0.029644 0.032470 10000
0.156 0.420 873.998300 0.835800 684 4642 0 130082006.632704 707369034.182710 0.030735 0.035637 10000
0.156 0.424 935.204900 0.996900 794 4875 0 147191401.397975 763283991.434824 0.031675 0.036790 10000
0.156 0.428 1000.242300 1.212900 922 5098 0 177696161.833160 849409114.685641 0.032613 0.036983 10000
0.156 0.432 1061.488500 1.395400 1060 5339 0 202386122.355669 912892750.822906 0.021205 0.025328 10000
0.159 0.408 751.181300 0.486000 439 4109 0 96045140.646523 662189995.157663 0.027672 0.029855 10000
0.159 0.412 779.980900 0.570700 503 4339 0 106421470.982721 669961382.964439 0.028439 0.030492 10000
0.159 0.416 810.574600 0.655900 571 4532 0 120310435.378971 717857250.602157 0.029378 0.032302 10000
0.159 0.420 859.600300 0.813100 655 4746 0 122759688.356468 676076170.311056 0.026605 0.030352 10000
0.159 0.424 917.629900 0.932800 758 4967 0 138173106.422105 724919921.141460 0.020045 0.023722 10000
0.159 0.428 982.726500 1.091200 868 5196 0 162607561.648527 797561192.063094 0.032842 0.039304 10000
0.162 0.412 773.518700 0.568100 483 4465 0 103093099.214947 674751846.871768 0.028289 0.030356 10000
0.162 0.416 803.816800 0.636300 548 4656 0 118967022.625523 726992698.178196 0.029225 0.031917 10000
0.162 0.420 845.681000 0.749700 621 4871 0 125063006.981029 711932735.945163 0.030500 0.034509 10000
0.162 0.424 901.180800 0.833700 715 5078 0 135595210.654817 733056899.508950 0.031559 0.036725 10000
0.162 0.428 963.060600 1.014900 826 5295 0 159046781.192079 809169165.568671 0.032753 0.038951 10000
0.162 0.432 1029.464700 1.229500 953 5531 0 184692892.705747 868338728.844738 0.029700 0.036250 10000
0.165 0.404 711.587800 0.388100 338 4200 0 72462878.076617 578733364.513420 0.023625 0.025511 10000
0.165 0.408 743.178700 0.444600 399 4401 0 84494164.759325 614645046.785537 0.024156 0.025666 10000
0.165 0.412 771.079000 0.563800 469 4619 0 101708377.563154 680114195.594128 0.018407 0.019102 10000
0.165 0.416 799.565500 0.629000 529 4795 0 111026875.629374 693937731.365683 0.029165 0.030721 10000
0.165 0.420 832.501500 0.683800 592 5006 0 121201756.515451 705529396.151643 0.026383 0.029590 10000
0.165 0.424 887.592400 0.781200 689 5220 0 126787536.477105 692967403.832755 0.027175 0.029584 10000
0.168 0.400 677.952500 0.320800 271 4126 0 59082432.099115 529997923.266088 0.022876 0.022211 10000
0.168 0.404 708.362800 0.356000 324 4348 0 66730224.144070 536501835.894837 0.027159 0.028014 10000
0.168 0.408 740.743300 0.451700 384 4556 0 83180191.575143 623195059.837605 0.027678 0.028983 10000
0.168 0.412 771.446200 0.527800 448 4742 0 93666854.186170 647281064.516463 0.024512 0.025281 10000
0.168 0.416 794.900100 0.580800 506 4948 0 104067296.144440 656767007.284253 0.029127 0.031198 10000
0.168 0.420 822.359600 0.622600 564 5139 0 117324795.560885 698328287.421911 0.029690 0.032352 10000
0.171 0.400 676.317200 0.307200 261 4260 0 52727740.835456 492516827.581481 0.026399 0.025651 10000
0.171 0.404 706.932500 0.349800 305 4482 0 66517337.081672 544496577.595760 0.027464 0.029556 10000
0.171 0.408 733.748500 0.406800 360 4677 0 74225638.407984 573612655.746762 0.024154 0.026160 10000
0.171 0.412 769.106800 0.486000 427 4883 0 86923814.506367 621068508.902011 0.028451 0.029572 10000
0.171 0.416 795.975600 0.551000 488 5079 0 101696533.118898 663586368.912513 0.029229 0.030878 10000
0.171 0.420 821.028400 0.627500 549 5284 0 113404787.209987 691007364.863487 0.030005 0.030909 10000
0.174 0.396 647.539600 0.260200 202 4215 0 45348272.634871 457172945.448180 0.022374 0.022027 10000
0.174 0.400 671.474800 0.315400 246 4403 0 48091279.484303 457431031.238901 0.026671 0.025448 10000
0.174 0.404 700.509700 0.339400 285 4598 0 63798553.334404 559151877.115973 0.027596 0.029408 10000
0.174 0.408 728.567700 0.345400 335 4805 0 71781656.834216 571810475.705028 0.028352 0.031329 10000
0.174 0.412 761.449300 0.439400 404 5040 0 83446342.961872 607969282.301153 0.028500 0.028915 10000
0.174 0.416 791.613800 0.503000 460 5219 0 101379154.706469 677363136.130761 0.025896 0.028074 10000
0.177 0.392 625.711900 0.198900 163 4168 0 30972055.522224 363170806.748506 0.023106 0.020615 10000
0.177 0.396 647.752100 0.248300 192 4343 0 41404922.232972 432503776.717961 0.026281 0.024843 10000
0.177 0.400 670.411800 0.278600 233 4570 0 46775144.566605 460310801.249571 0.023107 0.022572 10000
0.177 0.404 697.113800 0.311000 271 4742 0 56093674.576227 494342850.423786 0.027546 0.027918 10000
0.177 0.408 724.680100 0.351400 324 4956 0 67719657.388154 546115157.739966 0.028245 0.028527 10000
0.177 0.412 759.915000 0.426000 393 5169 0 78487710.002842 588888866.644908 0.028313 0.027107 10000
0.180 0.392 624.963000 0.211700 150 4310 0 29518302.306993 363094435.759538 0.025898 0.024207 10000
0.180 0.396 645.227700 0.232100 178 4503 0 33148049.056286 360124164.248343 0.024106 0.023275 10000
0.180 0.400 669.906900 0.261000 217 4712 0 46575909.319436 459373883.753482 0.027081 0.027172 10000
0.180 0.404 695.578600 0.278700 257 4887 0 51610130.160376 469424191.034854 0.027656 0.027539 10000
0.180 0.408 726.389400 0.356400 308 5102 0 65207759.084591 541030536.379693 0.024511 0.024759 10000
0.180 0.412 757.512700 0.365800 365 5318 0 71717989.173337 560301665.110417 0.028920 0.029924 10000
0.183 0.388 605.325400 0.172000 113 4259 0 20603473.378972 294685634.800783 0.025754 0.024077 10000
0.183 0.392 627.476500 0.170600 136 4462 0 27844208.181014 358557582.588116 0.023954 0.023216 10000
0.183 0.396 650.445900 0.222400 174 4665 0 35131641.984316 407423965.787451 0.022956 0.021451 10000
0.183 0.400 668.904900 0.247600 203 4869 0 43089537.861881 426502363.404548 0.024779 0.024143 10000
0.183 0.404 691.712300 0.266600 249 5052 0 48748708.418190 463050283.709549 0.025089 0.023586 10000
0.183 0.408 717.310300 0.301900 283 5262 0 61453007.461527 518595381.208587 0.028672 0.028813 10000
0.186 0.384 582.766200 0.126100 79 4238 0 17494193.646219 300784072.838168 0.025529 0.022269 10000
0.186 0.388 605.888500 0.157300 104 4437 0 20065078.367441 296850738.604253 0.013705 0.013146 10000
0.186 0.392 629.730700 0.181900 125 4623 0 25296826.984546 332939185.690935 0.017687 0.018020 10000
0.186 0.396 648.129400 0.197500 163 4830 0 29535473.381496 346866545.789384 0.026849 0.024942 10000
0.186 0.400 669.011200 0.233700 192 5008 0 41853840.754076 432974333.580128 0.027497 0.026060 10000
0.186 0.404 688.124700 0.266600 230 5212 0 45394935.782683 442883560.020835 0.027998 0.027105 10000
0.189 0.380 573.135000 0.118700 59 4201 0 10259271.889182 239535963.260112 0.023003 0.020032 10000
0.189 0.384 587.692600 0.134000 78 4398 0 15648402.795011 285906994.338471 0.023547 0.019704 10000
0.189 0.388 607.367000 0.146500 96 4607 0 19644422.128842 298630880.951238 0.026379 0.023764 10000
0.189 0.392 632.540000 0.168400 124 4782 0 22900536.341486 313727323.121813 0.026776 0.025426 10000
0.189 0.396 650.318900 0.210400 158 4978 0 30268201.912804 360213493.282197 0.024431 0.022516 10000
0.189 0.400 668.007100 0.234700 180 5187 0 38485380.944036 414124912.467432 0.027728 0.026371 10000
0.192 0.376 558.707600 0.091600 42 4186 0 6567477.282462 167627930.244818 0.025355 0.020450 10000
0.192 0.380 574.195100 0.121400 54 4392 0 7306180.751557 195793926.315480 0.025641 0.022187 10000
0.192 0.384 593.417800 0.130900 73 4572 0 12715747.073697 247087617.891107 0.025972 0.022460 10000
0.192 0.388 609.513900 0.140200 92 4747 0 19363239.412101 304319653.981039 0.028198 0.026792 10000
0.192 0.392 627.977200 0.177400 116 4948 0 20046416.861115 283494894.495437 0.028609 0.027148 10000
0.192 0.396 656.536700 0.230400 151 5169 0 28870621.921407 355862176.277831 0.027311 0.025253 10000
0.195 0.376 563.798200 0.105600 37 4373 0 6229169.606868 161322302.013378 0.025755 0.022091 10000
0.195 0.380 580.454900 0.118100 54 4562 0 5687115.105386 142770842.453401 0.025892 0.022548 10000
0.195 0.384 594.713500 0.136900 68 4746 0 11368613.804106 243007156.226966 0.022434 0.018723 10000
0.195 0.388 619.004700 0.141400 80 4946 0 17211328.952398 288780384.221033 0.024823 0.024561 10000
0.195 0.392 636.896000 0.207400 114 5141 0 21153307.130157 308776949.176783 0.027193 0.024129 10000
0.195 0.396 660.191600 0.219400 140 5350 0 27534507.320775 351602668.817434 0.027795 0.026636 10000
0.198 0.372 556.667200 0.117700 34 4324 0 3563941.198024 98444600.953958 0.021876 0.017581 10000
0.198 0.376 562.109600 0.116500 38 4535 0 6524214.172411 177815645.462623 0.023441 0.019345 10000
0.198 0.380 581.105800 0.110300 50 4735 0 5356081.172885 129722991.963356 0.024030 0.022405 10000
0.198 0.384 601.193900 0.120500 66 4939 0 10048109.351870 223323161.615218 0.024424 0.022299 10000
0.198 0.388 620.795000 0.170000 85 5128 0 17031482.370860 308131047.994367 0.024927 0.022843 10000
0.198 0.392 639.101800 0.192900 103 5297 0 19943090.113558 299737569.080075 0.029615 0.031314 10000
0.201 0.364 546.816500 0.096600 27 4142 0 3122497.929121 103115322.594133 0.026393 0.020609 10000
0.201 0.368 556.588600 0.117800 28 4311 0 4419270.563817 138706878.030349 0.013503 0.011215 10000
0.201 0.372 566.453800 0.127800 37 4505 0 3998962.457076 114514719.342302 0.025473 0.021266 10000
0.201 0.376 569.098100 0.099600 34 4735 0 5606947.944596 161136266.965140 0.025975 0.021556 10000
0.201 0.380 586.410500 0.116900 44 4928 0 6083816.451237 153332799.116861 0.024175 0.021095 10000
0.201 0.384 607.901000 0.154000 65 5109 0 8733301.428148 206629092.407392 0.024735 0.022504 10000
0.204 0.364 553.217300 0.101300 25 4315 0 3357499.613998 117744269.360098 0.023195 0.019047 10000
0.204 0.368 561.269600 0.114200 31 4508 0 3347904.430470 106202186.431114 0.023437 0.018828 10000
0.204 0.372 570.438900 0.132200 35 4699 0 4641683.997161 140414120.405438 0.023838 0.020111 10000
0.204 0.376 580.181000 0.113900 39 4926 0 4343280.310164 120414573.712687 0.026234 0.021305 10000
0.204 0.380 589.679800 0.135500 41 5098 0 6742839.502068 174878964.505538 0.028637 0.027292 10000
0.204 0.384 605.881700 0.153800 52 5291 0 5557603.079400 135016559.835509 0.029161 0.028750 10000
0.207 0.360 562.343800 0.095400 23 4332 0 1384320.238830 56836507.827091 0.025767 0.019959 10000
0.207 0.364 558.424200 0.098600 22 4502 0 3388385.189533 118788589.539499 0.023289 0.017975 10000
0.207 0.368 563.168600 0.102800 28 4716 0 3792662.326254 126477327.013455 0.027272 0.020464 10000
0.207 0.372 577.263800 0.095400 31 4900 0 3513444.671785 103186511.248543 0.028079 0.024431 10000
0.207 0.376 585.073500 0.108300 36 5124 0 4144218.984958 121081813.997702 0.026486 0.021793 10000
0.207 0.380 593.820600 0.129100 41 5295 0 5690492.665706 150081438.609381 0.027028 0.022319 10000
0.210 0.356 564.147000 0.078500 20 4319 0 1425625.345843 63657938.732858 0.022046 0.017649 10000
0.210 0.360 566.494200 0.093600 23 4515 0 1399527.222529 62876955.820545 0.025826 0.018511 10000
0.210 0.364 573.697700 0.097800 25 4710 0 3606385.289625 138452458.755375 0.026184 0.020614 10000
0.210 0.368 572.619300 0.101300 27 4906 0 3524429.991144 125826734.425099 0.026252 0.019935 10000
0.210 0.372 581.959700 0.116400 34 5117 0 3946182.390284 121975552.321748 0.026411 0.020943 10000
0.210 0.376 594.445800 0.132400 41 5311 0 3747760.896283 106840894.218011 0.028539 0.022797 10000
0.213 0.348 561.336200 0.065700 14 4129 0 1233199.168799 77292159.424770 0.027443 0.022873 10000
0.213 0.352 567.975300 0.102000 19 4310 0 1291822.469639 68182383.771957 0.023411 0.018994 10000
0.213 0.356 570.759800 0.110200 20 4497 0 1445892.124918 71880066.845451 0.026088 0.019433 10000
0.213 0.360 578.044200 0.107700 23 4719 0 1559777.102692 72466071.469240 0.026447 0.020707 10000
0.213 0.364 580.363200 0.097200 22 4909 0 3382208.028889 143053417.245437 0.024265 0.020075 10000
0.213 0.368 579.049800 0.112600 28 5111 0 2897457.732843 98436589.293411 0.026442 0.020994 10000
0.216 0.348 574.694000 0.086900 16 4348 0 1490367.873222 98667617.569893 0.028086 0.025541 10000
0.216 0.352 575.618100 0.112900 20 4530 0 1483628.620373 80668230.748548 0.027955 0.023448 10000
0.216 0.356 583.926100 0.116000 22 4737 0 1660828.963637 86341727.535304 0.026505 0.021512 10000
0.216 0.360 590.023500 0.129000 27 4932 0 1778482.728654 86422180.505809 0.026830 0.023136 10000
0.216 0.364 585.799800 0.101600 25 5113 0 2062533.795431 83756067.284965 0.024498 0.019405 10000
0.216 0.368 584.602000 0.120200 25 5309 0 3259362.203374 112849412.531437 0.024053 0.017853 10000
0.219 0.344 581.692200 0.072800 16 4342 0 998100.556007 65851106.036762 0.026546 0.022091 10000
0.219 0.348 582.080800 0.109500 16 4543 0 609799.441576 38342950.283522 0.026707 0.021242 10000
0.219 0.352 589.256700 0.111300 22 4749 0 1664430.622214 91995333.582958 0.026807 0.020179 10000
0.219 0.356 589.013800 0.119500 21 4937 0 1995337.380263 110863853.422718 0.027357 0.021975 10000
0.219 0.360 592.318500 0.098500 21 5152 0 2126523.372598 110389409.993830 0.027185 0.022102 10000
0.219 0.364 595.910000 0.103400 23 5340 0 2056203.194124 95246127.103517 0.023882 0.018323 10000
0.222 0.340 581.546700 0.067600 9 4337 0 114562.821634 11446074.148298 0.026861 0.021905 10000
0.222 0.344 585.349600 0.101000 12 4523 0 1132443.129815 75664491.104567 0.026909 0.021530 10000
0.222 0.348 592.013000 0.111300 16 4744 0 654377.444328 41442771.425077 0.027189 0.022719 10000
0.222 0.352 592.911800 0.092500 15 4967 0 1050869.972812 64759211.785225 0.027375 0.023051 10000
0.222 0.356 595.294600 0.099400 19 5163 0 1119936.583702 57700120.456070 0.025489 0.020878 10000
0.222 0.360 603.214200 0.100600 22 5382 0 1303752.377878 64027664.670236 0.027432 0.021155 10000
0.225 0.336 585.317400 0.051400 11 4360 0 140334.974774 14032734.782856 0.026976 0.021619 10000
0.225 0.340 593.562300 0.061700 13 4549 0 117481.155139 11747416.307669 0.027258 0.021306 10000
0.225 0.344 587.977500 0.073700 12 4737 0 1318070.825043 89277765.181839 0.027264 0.019962 10000
0.225 0.348 598.040500 0.106900 16 4956 0 706363.506606 44977783.220108 0.025377 0.022738 10000
0.225 0.352 597.325400 0.098400 18 5161 0 1219431.608411 78674186.556440 0.025266 0.021100 10000
0.225 0.356 602.279000 0.113000 17 5373 0 1246578.491998 65794498.727475 0.025584 0.021347 10000
0.228 0.328 579.699800 0.034800 6 4145 0 234559.033311 23454670.042491 0.024743 0.020572 10000
0.228 0.332 588.150600 0.040700 8 4371 0 180124.584133 18011497.197708 0.027201 0.022121 10000
0.228 0.336 594.727300 0.054700 9 4590 0 146674.732187 14666679.145865 0.027542 0.022147 10000
0.228 0.340 599.068700 0.066300 14 4770 0 124687.624708 12468077.803715 0.027482 0.021178 10000
0.228 0.344 603.603400 0.086500 15 4965 0 666665.799879 53534591.102115 0.027702 0.021809 10000
0.228 0.348 604.290200 0.097300 17 5182 0 767519.456098 49125517.063453 0.028266 0.021270 10000
0.231 0.328 589.487700 0.037800 6 4368 0 257458.672850 25744519.809398 0.027342 0.021127 10000
0.231 0.332 597.427600 0.052800 8 4578 0 193503.293738 19349301.578169 0.027625 0.021302 10000
0.231 0.336 602.551600 0.057300 12 4791 0 156036.054168 15602764.852638 0.027655 0.021199 10000
0.231 0.340 608.382000 0.075200 13 4976 0 128446.566460 12843953.903401 0.024628 0.020119 10000
0.231 0.344 610.337300 0.082700 16 5187 0 735339.484768 63324422.107558 0.027975 0.020893 10000
0.231 0.348 610.728400 0.115100 15 5393 0 838379.320045 54162377.368898 0.028164 0.021032 10000
0.234 0.320 592.736000 0.028500 7 4159 0 1141623.915168 114156623.611357 0.025363 0.019421 10000
0.234 0.324 595.247300 0.030700 10 4373 0 455830.001597 45580661.212659 0.027420 0.019625 10000
0.234 0.328 598.618200 0.062100 6 4581 0 284970.946618 28495609.931067 0.027703 0.020456 10000
0.234 0.332 608.246100 0.059500 11 4813 0 208780.600937 20876956.220185 0.024733 0.018565 10000
0.234 0.336 608.034000 0.058400 6 4999 0 164487.302356 16447847.725950 0.028495 0.022612 10000
0.234 0.340 615.630500 0.081000 13 5212 0 135896.278075 13588888.140214 0.028306 0.021557 10000
0.237 0.316 598.095900 0.023700 7 4163 0 0.592528 0.008003 0.027509 0.020646 10000
0.237 0.320 606.507700 0.036500 11 4394 0 104.721500 10412.286795 0.027873 0.021194 10000
0.237 0.324 613.716000 0.056300 13 4595 0 550898.816241 55087067.625533 0.025905 0.019865 10000
0.237 0.328 614.352800 0.061300 10 4816 0 318741.174527 31872464.171913 0.028247 0.020926 10000
0.237 0.332 622.167200 0.055900 12 5023 0 225322.345928 22531048.314667 0.028615 0.023829 10000
0.237 0.336 621.644900 0.066000 9 5247 0 176101.541962 17609213.921180 0.028593 0.022883 10000
0.240 0.316 612.022700 0.049300 12 4399 0 0.589530 0.007594 0.028076 0.020016 10000
0.240 0.320 619.964800 0.055700 11 4636 0 0.595874 0.544389 0.028581 0.022246 10000
0.240 0.324 622.620100 0.061100 12 4832 0 697459.029972 69742356.479435 0.028578 0.021190 10000
0.240 0.328 624.597800 0.061900 10 5077 0 363270.118317 36325136.201575 0.028822 0.022433 10000
0.240 0.332 628.547900 0.062200 9 5276 0 246721.386548 24670845.680754 0.027305 0.021091 10000
0.240 0.336 629.624100 0.057100 10 5461 0 187526.447128 18751647.614894 0.027184 0.020586 10000
0.243 0.308 617.760400 0.029400 7 4208 0 0.584832 0.006942 0.030438 0.025738 10000
0.243 0.312 625.393300 0.041300 13 4415 0 0.585690 0.007113 0.030580 0.026102 10000
0.243 0.316 623.445700 0.023800 8 4648 0 0.586579 0.007383 0.024996 0.018674 10000
0.243 0.320 627.914700 0.052000 9 4873 0 0.587573 0.011889 0.028934 0.021926 10000
0.243 0.324 637.149500 0.051100 15 5126 0 950691.959089 95064383.490710 0.030463 0.023839 10000
0.243 0.328 643.031600 0.064800 16 5325 0 421511.488370 42148982.289557 0.029439 0.022956 10000
0.246 0.304 624.735400 0.025300 6 4257 0 0.581120 0.006709 0.028901 0.021884 10000
0.246 0.308 631.262200 0.029000 9 4451 0 0.581940 0.006855 0.029133 0.022084 10000
0.246 0.312 624.974200 0.022500 4 4693 0 0.582790 0.007018 0.029031 0.020982 10000
0.246 0.316 637.701900 0.058000 11 4913 0 0.583673 0.007237 0.030441 0.023958 10000
0.246 0.320 638.277600 0.050800 7 5138 0 0.584607 0.008251 0.030671 0.024068 10000
0.246 0.324 647.364700 0.039600 10 5354 0 13150.483940 1314924.092142 0.026321 0.020310 10000
0.249 0.300 634.971900 0.021000 7 4273 0 0.577485 0.006494 0.029266 0.021667 10000
0.249 0.304 637.897700 0.031800 9 4510 0 0.578272 0.006628 0.029492 0.020905 10000
0.249 0.308 640.696300 0.038100 8 4705 0 0.579088 0.006771 0.016275 0.012739 10000
0.249 0.312 646.336000 0.028700 8 4961 0 0.579933 0.006928 0.029750 0.022748 10000
0.249 0.316 652.217600 0.034700 7 5159 0 0.580810 0.007119 0.030216 0.023542 10000
0.249 0.320 658.172500 0.036000 8 5381 0 0.581725 0.007594 0.030502 0.024606 10000
0.252 0.292 634.587800 0.021400 5 4086 0 0.573196 0.006161 0.029441 0.021666 10000
0.252 0.296 640.788600 0.024200 8 4300 0 0.573926 0.006286 0.029543 0.020397 10000
0.252 0.300 649.414400 0.026600 11 4550 0 0.574682 0.006416 0.029927 0.022805 10000
0.252 0.304 646.507700 0.016000 6 4738 0 0.575466 0.006550 0.030948 0.022963 10000
0.252 0.308 647.567800 0.018900 6 4974 0 0.576277 0.006690 0.028203 0.020885 10000
