# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.123 0.518 1428.064800 5.619300 3189 4846 0 2129988271.703834 5426896354.735872 0.005190 0.007979 10000
0.123 0.522 1470.186400 6.240600 3369 5048 0 2276996239.634830 5690934214.425565 0.005588 0.008888 10000
0.123 0.526 1513.627100 6.802300 3588 5257 0 2410047070.345028 5874578931.972673 0.005982 0.009381 10000
0.126 0.498 1202.607800 3.376700 2205 3827 0 1587066049.473137 4923984089.398543 0.004610 0.007449 10000
0.126 0.502 1242.695300 3.691700 2367 4017 0 1674783952.130649 4997060506.106646 0.004537 0.007569 10000
0.126 0.506 1280.596000 4.063700 2541 4223 0 1755567408.703900 5108951948.786240 0.007837 0.011679 10000
0.126 0.510 1331.922000 4.465800 2725 4424 0 1878345129.930823 5218933946.749989 0.008104 0.012259 10000
0.126 0.514 1360.503800 4.939900 2896 4604 0 1985486147.448650 5344177353.713478 0.008632 0.012716 10000
0.126 0.518 1407.034600 5.368900 3097 4805 0 2111823379.202319 5514512495.328231 0.008608 0.012631 10000
0.126 0.522 1446.380900 5.841800 3281 5023 0 2182818256.016851 5530517085.397402 0.009038 0.013235 10000
0.126 0.526 1489.333100 6.416800 3479 5230 0 2335014416.377657 5740265262.138614 0.009436 0.014099 10000
0.126 0.530 1539.532300 6.967800 3707 5433 0 2383381471.470488 5607104804.991103 0.009754 0.014853 10000
0.126 0.534 1554.308000 7.675100 3907 5628 0 2542247613.328930 5879084091.692863 0.009795 0.013964 10000
0.126 0.538 1581.230500 8.290600 4111 5834 0 2744668681.890962 6128150085.570279 0.010008 0.015021 10000
0.126 0.542 1593.968300 9.063000 4332 6033 0 2718250316.841783 5790824762.653822 0.010016 0.014680 10000
0.126 0.546 1602.575400 9.816400 4529 6227 0 2897010187.565545 6177287332.146014 0.010162 0.014615 10000
0.126 0.550 1613.088200 10.555700 4732 6420 0 2971574016.244324 6140778786.555652 0.010564 0.015401 10000
0.129 0.506 1259.028900 3.855500 2474 4201 0 1703137282.916071 4955763958.544099 0.007597 0.011322 10000
0.129 0.510 1305.572100 4.282400 2634 4395 0 1801871640.295680 5122273272.130706 0.008066 0.012328 10000
0.129 0.514 1341.538800 4.667400 2821 4588 0 1948368894.831170 5343886536.698115 0.008173 0.011945 10000
0.129 0.518 1389.565600 5.032200 3005 4797 0 2054054302.613833 5468363735.712566 0.008553 0.012797 10000
0.129 0.522 1421.296800 5.513100 3195 5001 0 2105505569.356637 5349305348.356764 0.008791 0.012847 10000
0.129 0.526 1466.970700 6.007000 3373 5196 0 2256965257.964183 5614367337.474346 0.009413 0.014270 10000
0.132 0.502 1195.537400 3.270400 2216 3994 0 1602008990.016735 4972526969.847122 0.007512 0.011455 10000
0.132 0.506 1241.789500 3.646100 2393 4194 0 1669139164.813616 4966172587.680165 0.007607 0.011556 10000
0.132 0.510 1281.966000 4.007100 2549 4368 0 1736123933.904958 5020639022.629650 0.007989 0.012150 10000
0.132 0.514 1331.795100 4.378000 2754 4583 0 1883954946.624608 5246340974.566740 0.007942 0.011645 10000
0.132 0.518 1363.454700 4.788700 2907 4759 0 1960482650.180774 5281782698.962505 0.008541 0.012890 10000
0.132 0.522 1400.248900 5.186800 3102 4988 0 2104021441.355326 5489128691.829676 0.008678 0.012777 10000
0.132 0.526 1446.323500 5.679100 3298 5182 0 2158373136.918380 5469649659.095524 0.008743 0.012744 10000
0.132 0.530 1489.949400 6.254100 3498 5384 0 2307430653.654960 5691928881.447915 0.009264 0.013775 10000
0.132 0.534 1531.835900 6.893900 3721 5581 0 2376101678.550721 5601230066.074949 0.009212 0.013659 10000
0.132 0.538 1550.857200 7.442700 3913 5778 0 2509701911.358944 5764386411.992878 0.009411 0.013471 10000
0.132 0.542 1573.015300 8.125000 4116 5965 0 2709524569.511751 6047791584.287907 0.009988 0.014774 10000
0.132 0.546 1590.291300 8.905900 4341 6160 0 2728001670.179561 5921521320.834177 0.009855 0.014141 10000
0.132 0.550 1604.442500 9.658800 4551 6347 0 2855054032.338061 6091625037.509262 0.008905 0.012393 10000
0.132 0.554 1606.549300 10.355800 4736 6534 0 2969132404.130160 6186131354.934454 0.009444 0.013606 10000
0.135 0.510 1260.177900 3.831200 2492 4368 0 1664707057.879847 4824551731.511219 0.007589 0.010942 10000
0.135 0.514 1308.728000 4.127100 2656 4562 0 1832042929.819269 5211328520.678131 0.008047 0.012180 10000
0.135 0.518 1341.391700 4.524600 2834 4763 0 1898200700.276235 5137059556.972713 0.008279 0.012115 10000
0.135 0.522 1387.861600 4.862200 3024 4984 0 2017650722.669665 5259210823.056893 0.008472 0.012560 10000
0.135 0.526 1425.405200 5.356200 3207 5166 0 2094334365.952947 5365381551.392509 0.008857 0.013223 10000
0.135 0.530 1460.531900 5.922100 3388 5356 0 2245317835.501424 5565405898.287899 0.009305 0.013840 10000
0.138 0.498 1127.925800 2.731200 1953 3830 0 1361302936.792971 4584582784.167905 0.006907 0.010401 10000
0.138 0.502 1168.319400 2.969500 2100 4008 0 1471674082.407238 4707012494.993923 0.007084 0.010448 10000
0.138 0.506 1196.780800 3.280900 2236 4185 0 1579298585.836429 4827446685.880917 0.008043 0.012199 10000
0.138 0.510 1242.680400 3.617400 2416 4381 0 1676162863.185261 4947811273.657516 0.007583 0.011427 10000
0.138 0.514 1290.017000 3.910900 2580 4577 0 1734934716.796808 4989843329.748569 0.007908 0.011903 10000
0.138 0.518 1330.254300 4.293200 2772 4770 0 1893180776.897799 5248052358.612529 0.007959 0.011450 10000
0.138 0.522 1365.744000 4.673100 2923 4949 0 1976749957.410670 5325430543.181349 0.007629 0.011815 10000
0.138 0.526 1396.833400 5.007100 3116 5155 0 2078894152.584113 5414638429.435481 0.007650 0.011405 10000
0.138 0.530 1445.439800 5.565500 3316 5340 0 2184466151.094985 5590121474.632537 0.007839 0.011520 10000
0.138 0.534 1479.758900 6.114300 3505 5545 0 2274606893.131813 5588546081.412269 0.008200 0.012153 10000
0.138 0.538 1519.718700 6.723300 3720 5750 0 2373125615.753711 5603907447.734274 0.008325 0.012330 10000
0.138 0.542 1541.412100 7.327300 3913 5928 0 2484516019.727766 5766408907.299362 0.008758 0.012673 10000
0.138 0.546 1562.197800 7.959700 4117 6107 0 2664357175.062132 5993714753.896117 0.008882 0.013133 10000
0.138 0.550 1587.604300 8.739000 4337 6295 0 2703061719.268435 5877068662.374055 0.008994 0.013115 10000
0.141 0.502 1148.561800 2.792300 2030 4019 0 1389125374.857271 4582850627.813706 0.006880 0.010397 10000
0.141 0.506 1183.646700 3.124900 2170 4193 0 1559985908.650694 4912542852.911081 0.007379 0.011191 10000
0.141 0.510 1224.796100 3.426200 2337 4379 0 1626818411.850419 4928948793.804520 0.007565 0.011549 10000
0.141 0.514 1269.327700 3.749300 2502 4574 0 1683440195.940147 4934973132.527556 0.007834 0.011915 10000
0.141 0.518 1317.123100 4.108400 2684 4769 0 1827197092.951472 5186962681.932899 0.008048 0.012191 10000
0.141 0.522 1341.912000 4.468900 2843 4946 0 1883050497.740368 5094944356.555081 0.008394 0.012506 10000
0.141 0.526 1379.966600 4.810600 3045 5157 0 2034699150.910908 5300650744.517868 0.007344 0.010628 10000
0.141 0.530 1421.554800 5.264700 3217 5321 0 2054637687.249904 5271323004.322079 0.007859 0.011848 10000
0.141 0.534 1451.958400 5.796700 3400 5511 0 2220537909.225244 5457802784.830879 0.008149 0.012187 10000
0.141 0.538 1501.393700 6.354100 3623 5737 0 2339495627.368288 5673663926.445831 0.008216 0.012203 10000
0.141 0.542 1526.590000 6.954100 3812 5906 0 2359280789.880532 5416392505.109561 0.008519 0.012672 10000
0.141 0.546 1551.548200 7.494200 4012 6087 0 2594118673.257140 5935636698.740896 0.008752 0.013016 10000
0.141 0.550 1582.486700 8.268600 4249 6284 0 2683607051.129148 5969077338.644359 0.008762 0.012697 10000
0.141 0.554 1599.289200 9.021000 4448 6459 0 2716644928.833435 5803854608.999528 0.009053 0.013522 10000
0.144 0.502 1132.578700 2.704400 1976 4060 0 1351257789.190029 4452361070.907523 0.006912 0.010113 10000
0.144 0.506 1171.060900 2.951000 2117 4219 0 1474648563.984354 4686088766.103265 0.007155 0.010593 10000
0.144 0.510 1202.157000 3.218000 2263 4393 0 1553913331.805687 4729718317.066972 0.007449 0.011250 10000
0.144 0.514 1250.107200 3.536400 2447 4583 0 1649300044.127069 4868580668.898450 0.007505 0.010915 10000
0.144 0.518 1294.080400 3.895900 2595 4747 0 1729194869.286595 4951351888.154281 0.008018 0.012449 10000
0.144 0.522 1326.781200 4.204600 2781 4948 0 1864381847.005030 5143997487.611597 0.008047 0.011756 10000
0.144 0.526 1366.278000 4.590300 2941 5118 0 1961989594.524870 5242664508.944130 0.007606 0.011992 10000
0.144 0.530 1396.516000 4.996700 3133 5301 0 2041422522.437921 5270045298.038103 0.007681 0.011239 10000
0.144 0.534 1438.452600 5.440500 3327 5510 0 2195554822.641431 5584888861.294660 0.007805 0.011268 10000
0.144 0.538 1475.876200 6.000200 3505 5697 0 2212704578.734342 5314046993.534808 0.008513 0.013075 10000
0.144 0.542 1511.781000 6.639700 3727 5892 0 2363619200.116103 5612498737.360154 0.008320 0.012265 10000
0.144 0.546 1540.851600 7.158500 3927 6063 0 2473008859.171074 5673393950.510327 0.008491 0.012104 10000
0.144 0.550 1565.601100 7.812200 4133 6253 0 2633846506.997722 5952839671.696696 0.009358 0.013848 10000
0.144 0.554 1587.412600 8.557300 4346 6440 0 2659176281.826318 5748850591.643644 0.009482 0.013792 10000
0.147 0.506 1151.713000 2.801900 2047 4232 0 1406955253.053362 4597423692.210037 0.007099 0.010694 10000
0.147 0.510 1190.085100 3.073700 2201 4412 0 1558532789.770293 4907470087.746932 0.007298 0.010951 10000
0.147 0.514 1230.733400 3.376900 2357 4590 0 1630562776.644470 4921890963.270226 0.007625 0.011790 10000
0.147 0.518 1271.058100 3.702700 2527 4759 0 1663963991.207371 4835276753.739187 0.007756 0.011587 10000
0.147 0.522 1310.089500 4.003700 2706 4950 0 1825284849.837270 5142565492.683225 0.007860 0.011517 10000
0.147 0.526 1338.417700 4.390300 2854 5109 0 1880199330.503434 5078872997.948700 0.008454 0.012741 10000
0.150 0.506 1136.845000 2.689900 2000 4263 0 1328344495.029118 4375458641.399521 0.006883 0.010069 10000
0.150 0.510 1174.899400 2.951200 2139 4438 0 1453752060.472509 4593504627.982625 0.007207 0.010739 10000
0.150 0.514 1208.262700 3.212800 2282 4594 0 1549569466.919315 4675508465.723462 0.007587 0.011587 10000
0.150 0.518 1249.302100 3.535700 2455 4774 0 1639352904.950282 4830245253.639276 0.007639 0.011371 10000
0.150 0.522 1295.358300 3.836000 2617 4944 0 1732804364.934913 4939495341.121334 0.008002 0.012233 10000
0.150 0.526 1321.828800 4.140200 2794 5133 0 1842985811.173236 5053314916.142144 0.008039 0.011871 10000
0.153 0.506 1117.182000 2.569600 1916 4251 0 1337687718.728873 4542991096.995632 0.007063 0.011098 10000
0.153 0.510 1160.490600 2.753700 2067 4418 0 1414719872.790843 4572179866.048329 0.007212 0.011027 10000
0.153 0.514 1197.167400 3.002100 2221 4603 0 1554489896.296499 4860147944.844241 0.007410 0.011139 10000
0.153 0.518 1234.668200 3.355700 2382 4788 0 1599066925.758618 4738571560.381453 0.007554 0.011410 10000
0.153 0.522 1273.836800 3.645000 2547 4955 0 1683652161.604257 4862711604.941607 0.007828 0.011772 10000
0.153 0.526 1309.502600 3.968800 2717 5123 0 1818910717.318449 5094955759.545844 0.007996 0.011957 10000
0.156 0.498 1009.682900 1.996300 1592 3945 0 1122360950.885020 4206169262.125169 0.006486 0.009893 10000
0.156 0.502 1051.560400 2.191400 1719 4120 0 1171434083.548040 4224718308.096413 0.006717 0.010246 10000
0.156 0.506 1099.520400 2.456100 1860 4270 0 1308474721.736593 4569348009.034520 0.006928 0.010499 10000
0.156 0.510 1144.782500 2.662800 2018 4442 0 1342213031.263623 4391475837.939458 0.006974 0.010347 10000
0.156 0.514 1176.493800 2.833500 2153 4614 0 1440585946.376861 4562445179.973848 0.007222 0.010829 10000
0.156 0.518 1213.050200 3.119400 2300 4793 0 1551676338.602201 4668923312.938667 0.007603 0.011876 10000
0.156 0.522 1255.553000 3.434600 2477 4972 0 1666411454.503392 4988352974.266474 0.007192 0.010750 10000
0.156 0.526 1294.283100 3.739700 2642 5150 0 1759593853.595624 5043555719.857482 0.007406 0.011097 10000
0.156 0.530 1325.658200 4.103100 2804 5307 0 1847723843.281809 5052996083.809800 0.007726 0.011864 10000
0.156 0.534 1357.978000 4.455800 2984 5488 0 1958018251.197494 5216977545.738379 0.007818 0.011536 10000
0.156 0.538 1392.027000 4.832700 3158 5663 0 2042372526.419324 5328580505.635897 0.008184 0.012256 10000
0.156 0.542 1430.355200 5.324800 3349 5843 0 2115016065.083843 5259919992.546307 0.008370 0.012454 10000
0.156 0.546 1464.368600 5.819200 3551 6039 0 2194349370.522450 5283056618.201975 0.008485 0.012388 10000
0.156 0.550 1492.537100 6.330100 3734 6192 0 2319839267.074713 5498655798.712989 0.008729 0.013042 10000
0.159 0.510 1117.416300 2.462500 1935 4452 0 1316903452.536314 4433234392.677054 0.007539 0.011538 10000
0.159 0.514 1156.786100 2.665000 2083 4631 0 1411805912.638431 4560030642.777938 0.007221 0.011031 10000
0.159 0.518 1200.835600 2.950000 2240 4809 0 1548466275.362229 4847163846.985606 0.007421 0.011371 10000
0.159 0.522 1240.051700 3.260600 2397 4961 0 1601268600.344236 4738836504.717656 0.007725 0.011815 10000
0.159 0.526 1276.427000 3.561500 2561 5160 0 1679469142.448639 4831182080.182640 0.007910 0.012090 10000
0.159 0.530 1308.109200 3.853000 2737 5331 0 1800499796.265894 5040496036.402238 0.008147 0.011873 10000
0.162 0.498 981.705600 1.790600 1495 4034 0 1031167009.245221 3967860701.755627 0.006291 0.009290 10000
0.162 0.502 1023.493300 1.989400 1616 4182 0 1129755643.124886 4229370854.317104 0.006539 0.009874 10000
0.162 0.506 1063.307100 2.143000 1739 4330 0 1185952703.859789 4325413170.196357 0.006835 0.010817 10000
0.162 0.510 1100.907200 2.374800 1880 4489 0 1324468018.608709 4633885717.459164 0.006927 0.010487 10000
0.162 0.514 1139.451500 2.566000 2032 4645 0 1378124193.869513 4508989005.306463 0.007064 0.010140 10000
0.162 0.518 1181.866600 2.783800 2174 4825 0 1462567182.040037 4624408902.595242 0.007409 0.011203 10000
0.162 0.522 1217.197500 3.037600 2325 4993 0 1536988292.195824 4583833522.534992 0.007048 0.010851 10000
0.162 0.526 1256.254100 3.353700 2496 5176 0 1644225845.603422 4829142545.697476 0.007174 0.010624 10000
0.162 0.530 1288.020400 3.652900 2656 5350 0 1751657434.588527 4971025902.966840 0.007385 0.011095 10000
0.162 0.534 1321.373800 4.030500 2825 5506 0 1820291601.748221 4961961367.619664 0.007644 0.011676 10000
0.162 0.538 1356.911500 4.387000 3006 5678 0 1932295582.711204 5124833728.127513 0.007756 0.011463 10000
0.162 0.542 1390.400900 4.734800 3188 5838 0 2043850316.906127 5300766122.586455 0.007914 0.011506 10000
0.162 0.546 1423.009700 5.256000 3363 6000 0 2085376439.110750 5097517367.585667 0.008308 0.012359 10000
0.162 0.550 1454.571500 5.779800 3560 6184 0 2209628494.044677 5358915842.338865 0.008391 0.012119 10000
0.165 0.502 1001.812200 1.850500 1560 4215 0 1053570444.951733 3948665831.563523 0.006540 0.009798 10000
0.165 0.506 1046.753300 2.027800 1694 4379 0 1141771067.636552 4142278358.972679 0.006734 0.010143 10000
0.165 0.510 1082.727700 2.229100 1822 4543 0 1256158728.516115 4444305761.658322 0.006894 0.010284 10000
0.165 0.514 1124.418300 2.444800 1956 4699 0 1319138079.032029 4439786675.197392 0.007273 0.011318 10000
0.165 0.518 1160.105800 2.662900 2103 4861 0 1398640914.781993 4471734563.723005 0.007362 0.011257 10000
0.165 0.522 1202.806500 2.901700 2256 5022 0 1542838315.108768 4797679402.741171 0.007633 0.011951 10000
0.168 0.502 985.078500 1.776100 1506 4267 0 1020394316.187145 3868551626.472071 0.006515 0.009943 10000
0.168 0.506 1021.985200 1.911800 1632 4404 0 1144522922.702492 4272348545.455224 0.006676 0.010058 10000
0.168 0.510 1063.515300 2.098300 1765 4590 0 1205519333.831420 4368297595.186417 0.006809 0.010341 10000
0.168 0.514 1101.989100 2.294000 1896 4725 0 1301198474.057051 4464415237.779339 0.007099 0.010846 10000
0.168 0.518 1141.173500 2.528300 2041 4892 0 1374429218.319033 4469208463.455572 0.007241 0.010959 10000
0.168 0.522 1183.131600 2.749900 2195 5053 0 1456001050.696820 4557969900.481946 0.007419 0.011206 10000
0.171 0.506 1001.277900 1.825900 1576 4452 0 1060777440.694555 3919075913.010656 0.006562 0.009783 10000
0.171 0.510 1046.806700 2.011000 1702 4609 0 1142911342.928418 4148969374.779410 0.006859 0.010820 10000
0.171 0.514 1084.990200 2.174800 1840 4773 0 1255303528.867584 4465309831.359340 0.006931 0.010380 10000
0.171 0.518 1121.699900 2.365000 1980 4927 0 1357498996.013986 4536837051.934395 0.007104 0.010504 10000
0.171 0.522 1162.675900 2.596600 2120 5100 0 1411507652.374135 4484181971.023950 0.007455 0.011627 10000
0.171 0.526 1208.163600 2.864000 2285 5260 0 1514381364.185217 4681895722.258358 0.007556 0.011578 10000
0.174 0.502 950.033200 1.594800 1419 4364 0 932099402.987599 3570109815.028864 0.006217 0.009147 10000
0.174 0.506 985.281800 1.761700 1528 4506 0 1033781210.690392 3955441706.997279 0.006455 0.009676 10000
0.174 0.510 1022.226300 1.930000 1650 4672 0 1116413707.688062 4163094466.359617 0.006696 0.010268 10000
0.174 0.514 1065.092400 2.118400 1789 4839 0 1199780998.896287 4324363894.437860 0.006774 0.010010 10000
0.174 0.518 1105.582700 2.286800 1920 4955 0 1293482650.356517 4412678707.567423 0.007037 0.010782 10000
0.174 0.522 1141.703100 2.485700 2058 5118 0 1366654375.945862 4429520844.164586 0.007324 0.011071 10000
0.177 0.498 898.109100 1.377300 1262 4268 0 864361985.415890 3583392951.147216 0.006035 0.009158 10000
0.177 0.502 933.532800 1.513300 1378 4420 0 933107287.197639 3696795333.814655 0.006093 0.009007 10000
0.177 0.506 964.509600 1.661900 1481 4557 0 1010280490.558626 3925637499.835883 0.006299 0.009282 10000
0.177 0.510 998.222400 1.808600 1588 4694 0 1058962949.688356 3883132316.686862 0.006631 0.010012 10000
0.177 0.514 1052.636100 1.992000 1740 4861 0 1160397497.060908 4238219927.345821 0.006659 0.009730 10000
0.177 0.518 1089.844400 2.183500 1864 5003 0 1251868804.826587 4398359245.170238 0.006931 0.010484 10000
0.180 0.490 828.196000 1.051700 1044 4025 0 747155080.452953 3345594287.919538 0.005531 0.008003 10000
0.180 0.494 849.380100 1.179300 1130 4172 0 808066779.394109 3466868454.997396 0.005708 0.008438 10000
0.180 0.498 883.182300 1.307100 1221 4315 0 829505279.104002 3420804433.765734 0.005967 0.009004 10000
0.180 0.502 919.520900 1.452600 1327 4461 0 902675874.367533 3617326067.952202 0.006126 0.009331 10000
0.180 0.506 946.320500 1.579400 1429 4585 0 948110392.369310 3644376349.756217 0.006252 0.009236 10000
0.180 0.510 984.523400 1.717800 1546 4742 0 1049385449.120342 3931549112.868021 0.006465 0.009497 10000
0.180 0.514 1036.161400 1.868200 1677 4894 0 1118645812.185659 4159820071.549532 0.006178 0.009673 10000
0.180 0.518 1072.183800 2.092400 1806 5044 0 1187560968.698954 4250919264.528347 0.006328 0.009740 10000
0.180 0.522 1109.309600 2.293900 1946 5179 0 1346318573.235167 4593539605.093253 0.006428 0.009569 10000
0.180 0.526 1147.362900 2.479400 2075 5321 0 1377464284.282656 4460482144.262599 0.007336 0.011222 10000
0.180 0.530 1187.649700 2.718700 2231 5460 0 1459888894.817536 4553086715.798367 0.006989 0.011018 10000
0.180 0.534 1226.373500 2.969600 2396 5626 0 1547946683.510152 4667746417.665501 0.007007 0.010393 10000
0.180 0.538 1256.117100 3.256900 2550 5798 0 1674912918.797603 4886042381.229336 0.007532 0.011503 10000
0.180 0.542 1289.750600 3.550700 2710 5946 0 1738612458.512119 4963293029.648681 0.007807 0.011897 10000
0.183 0.498 875.988100 1.236200 1196 4370 0 834675986.974215 3505007424.782918 0.005818 0.008521 10000
0.183 0.502 904.270300 1.379200 1286 4506 0 871693312.816843 3574247594.975936 0.006010 0.008895 10000
0.183 0.506 937.250200 1.503000 1396 4627 0 921854630.926891 3596834624.498306 0.006188 0.009031 10000
0.183 0.510 968.689400 1.631500 1494 4770 0 1006471590.837202 3862522611.478005 0.006427 0.009779 10000
0.183 0.514 1013.828700 1.780100 1609 4914 0 1054083627.196915 3868144913.885779 0.006891 0.010899 10000
0.183 0.518 1058.202800 1.990400 1757 5083 0 1178009181.535882 4283361316.240092 0.006813 0.010131 10000
0.186 0.494 831.152700 1.113800 1062 4285 0 760492836.115218 3397758043.201672 0.005560 0.007760 10000
0.186 0.498 866.559700 1.205200 1149 4414 0 798233594.357667 3394821352.219830 0.005870 0.009015 10000
0.186 0.502 890.516200 1.320700 1247 4544 0 813895898.755335 3297122231.327050 0.005947 0.008582 10000
0.186 0.506 927.877800 1.433700 1352 4694 0 939438718.121436 3814800097.623556 0.006145 0.009289 10000
0.186 0.510 951.653100 1.535500 1445 4809 0 959446300.776425 3648072963.072795 0.006356 0.009331 10000
0.186 0.514 992.022500 1.682700 1563 4949 0 1055974717.110638 3938888236.555426 0.006582 0.009655 10000
0.186 0.518 1042.429400 1.871200 1706 5125 0 1103899282.442169 4072800224.926866 0.006411 0.009809 10000
0.186 0.522 1080.003000 2.060100 1833 5265 0 1162246881.451483 4117911242.492887 0.006573 0.009830 10000
0.186 0.526 1112.356700 2.272500 1967 5393 0 1336464452.010370 4539404355.604547 0.006757 0.010001 10000
0.186 0.530 1152.442700 2.442100 2101 5526 0 1395375234.201124 4516248983.329626 0.007142 0.011111 10000
0.186 0.534 1190.737600 2.696200 2260 5689 0 1452334197.010306 4508527769.758408 0.007166 0.010751 10000
0.186 0.538 1231.877800 2.954200 2419 5853 0 1562652814.754177 4743808206.201338 0.007335 0.011013 10000
0.186 0.542 1259.366800 3.277800 2573 5991 0 1669746825.387295 4855939070.427573 0.007452 0.011357 10000
0.186 0.546 1294.272300 3.613500 2738 6138 0 1719005210.209562 4816792696.283629 0.007681 0.011677 10000
0.189 0.494 827.356300 1.039800 1036 4330 0 746382831.175184 3424334610.578378 0.005469 0.007649 10000
0.189 0.498 851.501100 1.132300 1107 4477 0 792060458.058444 3463969626.978748 0.005862 0.008844 10000
0.189 0.502 876.568700 1.256200 1211 4617 0 824541968.525551 3438670753.051227 0.005836 0.008535 10000
0.189 0.506 913.215000 1.348100 1302 4731 0 871743219.540006 3561269192.498471 0.006148 0.009341 10000
0.189 0.510 940.556400 1.471500 1409 4859 0 936877668.124241 3626337010.497132 0.006244 0.009183 10000
0.189 0.514 980.779700 1.616000 1520 5013 0 1019095120.052198 3935328704.706863 0.006495 0.009516 10000
0.192 0.494 819.520500 0.992500 999 4404 0 702360137.399527 3210541218.579110 0.005490 0.008065 10000
0.192 0.498 838.186600 1.110000 1072 4538 0 786776375.260828 3564024745.126895 0.005739 0.008399 10000
0.192 0.502 869.510700 1.194800 1168 4658 0 819056282.467354 3465374530.588609 0.005914 0.009147 10000
0.192 0.506 897.780900 1.288400 1262 4789 0 825863008.817413 3363357415.343422 0.006062 0.008930 10000
0.192 0.510 930.567800 1.383100 1371 4923 0 947009564.208897 3811041246.826674 0.006141 0.009011 10000
0.192 0.514 960.319100 1.534400 1471 5045 0 954174724.203015 3611995887.906730 0.006378 0.009303 10000
0.195 0.490 786.536800 0.845400 881 4349 0 620921322.716639 3066022568.105750 0.005346 0.007720 10000
0.195 0.494 807.709100 0.910900 959 4469 0 685409718.423908 3223214754.072885 0.005529 0.008226 10000
0.195 0.498 835.575000 1.042700 1049 4601 0 733862677.664541 3314795541.469502 0.005631 0.008047 10000
0.195 0.502 855.120500 1.140100 1124 4710 0 809226291.366415 3497197017.661740 0.005895 0.009065 10000
0.195 0.506 884.046900 1.241500 1235 4847 0 798932967.329919 3295758517.094022 0.005827 0.008300 10000
0.195 0.510 920.133100 1.332000 1329 4968 0 897970958.211524 3671738005.022737 0.006083 0.008845 10000
0.195 0.514 946.381800 1.491600 1428 5093 0 934383972.190662 3573279515.371984 0.005956 0.008848 10000
0.195 0.518 983.538200 1.645100 1537 5226 0 1027545984.464246 3914834083.596148 0.006181 0.008990 10000
0.195 0.522 1038.324000 1.795300 1669 5378 0 1068933827.478942 3907418894.681245 0.006467 0.010390 10000
0.195 0.526 1079.753300 2.016000 1810 5541 0 1141384621.472041 4107106277.758931 0.006440 0.009458 10000
0.195 0.530 1109.661300 2.181900 1931 5675 0 1335149062.675584 4640959084.560488 0.006721 0.010202 10000
0.195 0.534 1140.352400 2.349300 2070 5813 0 1353092687.735274 4422496497.011653 0.006855 0.010260 10000
0.195 0.538 1177.964000 2.620900 2214 5955 0 1415296482.570369 4422440963.695680 0.007071 0.010847 10000
0.195 0.542 1220.357100 2.868500 2372 6092 0 1473159763.220480 4415401193.600463 0.007282 0.011410 10000
0.198 0.490 779.106200 0.801400 842 4397 0 619100189.802398 3156793831.185024 0.005275 0.008150 10000
0.198 0.494 802.510000 0.868600 934 4540 0 674720978.313766 3215918891.262788 0.005430 0.007652 10000
0.198 0.498 826.417400 0.991800 1019 4681 0 722338963.937815 3282349523.584048 0.005531 0.007732 10000
0.198 0.502 843.130800 1.104700 1089 4779 0 770294774.006859 3417306217.541784 0.005819 0.008745 10000
0.198 0.506 873.225100 1.191900 1194 4919 0 805135432.973962 3364379319.295698 0.005878 0.008895 10000
0.198 0.510 903.779200 1.279900 1282 5035 0 831402620.639361 3390803758.255217 0.006058 0.008869 10000
0.201 0.486 750.970800 0.692600 744 4343 0 505768629.937848 2741529405.763871 0.005218 0.007569 10000
0.201 0.490 770.620300 0.769700 818 4470 0 612496653.375191 3211571860.784395 0.005300 0.007511 10000
0.201 0.494 789.837000 0.824900 891 4608 0 642959693.139827 3132918863.350207 0.005480 0.008202 10000
0.201 0.498 819.455500 0.940700 986 4751 0 683704188.297824 3162564009.889333 0.005530 0.008118 10000
0.201 0.502 832.998100 1.036000 1057 4843 0 756746295.069023 3437906981.628353 0.005703 0.008411 10000
0.201 0.506 856.748900 1.151500 1139 4960 0 810883152.543812 3499943324.696870 0.005972 0.009367 10000
0.201 0.510 893.988500 1.225300 1252 5095 0 806450533.081803 3343207496.026577 0.005613 0.008090 10000
0.201 0.514 928.275000 1.345100 1352 5223 0 916912416.385085 3707981470.527536 0.006104 0.008793 10000
0.201 0.518 955.864600 1.516200 1459 5333 0 940172361.364298 3577756501.363256 0.005890 0.008696 10000
0.201 0.522 993.745400 1.666800 1559 5474 0 1033256107.459090 3959835486.650945 0.006238 0.009600 10000
0.201 0.526 1044.765700 1.851200 1707 5637 0 1073931627.992960 3897024994.997657 0.006538 0.009687 10000
0.201 0.530 1088.587300 2.033800 1837 5775 0 1147240919.018549 4076036673.469269 0.006692 0.009947 10000
0.201 0.534 1119.533600 2.231100 1960 5890 0 1323559561.311396 4579651464.696300 0.006992 0.010787 10000
0.201 0.538 1151.321300 2.470700 2095 6034 0 1366507878.383541 4415203497.701348 0.007239 0.011428 10000
0.204 0.482 702.111800 0.580700 629 4315 0 437176708.153741 2596387608.828804 0.005182 0.007695 10000
0.204 0.486 734.719600 0.652800 707 4426 0 519944764.771415 2992846432.244944 0.005221 0.007600 10000
0.204 0.490 760.903800 0.724400 789 4550 0 562730296.889347 3012572422.135206 0.005236 0.007453 10000
0.204 0.494 781.919800 0.804900 870 4712 0 632029042.799456 3197055831.908165 0.005307 0.007449 10000
