# mu sigma av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m  runtime_conv(s)  std_runtime_conv(s)  nsamples
0.084 0.340 2130.994400 129.680100 2114 2452 10000 5978804.668100 115008275.779594 0.017314 0.044302 10000
0.084 0.344 2469.320800 155.484900 2477 2857 10000 6893262.637054 96202775.242203 0.019779 0.050983 10000
0.084 0.348 2843.252800 186.929800 2895 3306 10000 10042456.656192 153538817.748214 0.018658 0.046292 10000
0.084 0.352 3240.126200 218.989200 3329 3773 10000 10455938.994515 129116129.331029 0.021275 0.051943 10000
0.084 0.356 3669.024900 257.034500 3819 4292 10000 12570413.173057 121213804.621000 0.023834 0.060267 10000
0.084 0.360 4112.462300 299.483300 4328 4817 10000 15687959.890181 156138167.270953 0.025717 0.060162 10000
0.084 0.364 4555.938300 348.938900 4855 5360 10000 16007033.968952 161921247.905835 0.026500 0.058683 10000
0.084 0.368 4978.629400 397.839300 5358 5856 10000 22332393.120300 191270003.855483 0.031974 0.070391 10000
0.084 0.372 5380.723100 452.789900 5905 6404 10000 26005794.810025 190285366.775985 0.031744 0.065342 10000
0.087 0.340 2108.600300 127.560400 2088 2453 10000 4241758.350631 83944197.135739 0.014350 0.031968 10000
0.087 0.344 2447.722100 152.865400 2439 2846 10000 7227687.224697 119535521.494484 0.017389 0.045620 10000
0.087 0.348 2819.516600 183.828300 2857 3301 10000 8925091.153779 121503301.362735 0.018387 0.045135 10000
0.087 0.352 3203.252900 215.392900 3281 3753 10000 11422623.082437 152662807.842481 0.020338 0.047924 10000
0.087 0.356 3647.107900 253.033100 3779 4288 10000 11991954.290027 122664175.501060 0.022629 0.052226 10000
0.087 0.360 4081.717600 294.533700 4271 4799 10000 14841159.602712 155232964.031942 0.025360 0.059675 10000
0.087 0.364 4524.542400 343.181900 4798 5338 10000 14738303.223538 127174189.857245 0.027029 0.063789 10000
0.087 0.368 4961.211000 392.235100 5306 5837 10000 18662885.320722 171809399.271788 0.030944 0.064241 10000
0.087 0.372 5376.164300 445.798300 5853 6371 10000 26745324.697111 211145303.498108 0.032512 0.069664 10000
0.090 0.340 2081.281700 124.627000 2047 2434 10000 3743325.829513 75323429.497770 0.015464 0.040920 10000
0.090 0.344 2425.586100 150.402900 2405 2842 10000 5397211.015704 94592550.811433 0.017522 0.045479 10000
0.090 0.348 2806.115400 180.304400 2830 3300 10000 8275417.732274 116042798.522641 0.018452 0.044786 10000
0.090 0.352 3184.458300 212.044900 3247 3763 10000 10239458.814776 152167080.779847 0.020473 0.048314 10000
0.090 0.356 3620.983300 248.247100 3730 4280 10000 11885156.786984 142922534.477791 0.023108 0.054576 10000
0.090 0.360 4047.135800 289.445400 4213 4779 10000 12489890.445421 128349199.625676 0.025813 0.060045 10000
0.090 0.364 4508.480900 337.821200 4762 5332 10000 14704222.821382 131339217.663112 0.026130 0.057288 10000
0.090 0.368 4928.775400 386.342200 5243 5812 10000 18768745.935382 181722742.679638 0.031131 0.066494 10000
0.090 0.372 5377.600000 439.708200 5815 6370 10000 20000256.313475 146704700.239570 0.030306 0.061721 10000
0.093 0.340 2056.001200 122.534300 2016 2440 10000 2482509.481964 39199721.529318 0.015350 0.041574 10000
0.093 0.344 2405.094300 148.097400 2379 2857 10000 4601115.059700 76194381.125950 0.017056 0.043292 10000
0.093 0.348 2786.353600 177.266300 2786 3284 10000 6956334.525651 111043092.783804 0.019348 0.053056 10000
0.093 0.352 3152.021500 208.195000 3205 3755 10000 9008600.436762 128754076.225151 0.019833 0.045916 10000
0.093 0.356 3587.606900 244.267200 3681 4264 10000 10683420.987232 123930864.563609 0.022331 0.050750 10000
0.093 0.360 4021.867400 284.635700 4179 4775 10000 11994198.553686 120445526.545706 0.023966 0.053487 10000
0.093 0.364 4484.087300 332.592500 4712 5314 10000 16424970.929162 177370466.800285 0.025472 0.054408 10000
0.093 0.368 4913.256000 379.500300 5204 5810 10000 14678682.566813 132079513.169572 0.029323 0.062466 10000
0.093 0.372 5365.691600 433.106800 5762 6353 10000 20325482.096472 165351218.169627 0.030322 0.064473 10000
0.096 0.340 2030.892100 120.761300 1989 2453 10000 3330710.700043 68812856.712877 0.014685 0.036767 10000
0.096 0.344 2388.555100 145.800700 2358 2857 10000 4120718.009072 81607432.090925 0.016244 0.041708 10000
0.096 0.348 2755.530100 173.868100 2749 3286 10000 6997546.987889 122058544.483488 0.019704 0.049035 10000
0.096 0.352 3124.734600 204.845900 3160 3752 10000 9223784.004030 126581652.555758 0.021231 0.048989 10000
0.096 0.356 3575.441600 240.582700 3650 4263 10000 10456309.467500 139002622.565178 0.023270 0.055749 10000
0.096 0.360 3991.895700 279.907100 4124 4755 10000 13089832.644910 138496555.098220 0.025753 0.056914 10000
0.096 0.364 4463.864900 326.660600 4669 5316 10000 13541870.793838 134886120.561815 0.026473 0.057231 10000
0.096 0.368 4892.877200 373.501100 5167 5813 10000 14127534.057687 123692421.218037 0.029794 0.064094 10000
0.096 0.372 5353.110300 426.233400 5719 6344 10000 18730848.305848 165417472.576803 0.030157 0.058820 10000
0.099 0.340 2005.339200 117.839800 1959 2449 10000 2578769.540122 45968233.466708 0.015977 0.042205 10000
0.099 0.344 2355.712700 143.194000 2320 2857 10000 3965118.522759 78059895.210665 0.017450 0.043642 10000
0.099 0.348 2727.264900 171.028300 2710 3284 10000 5656822.566017 93232175.263507 0.019376 0.047286 10000
0.099 0.352 3100.057600 201.394000 3122 3743 10000 7314935.345498 98009455.105003 0.020669 0.046048 10000
0.099 0.356 3538.889000 236.243900 3591 4246 10000 8715423.442070 134528398.720992 0.024107 0.061152 10000
0.099 0.360 3970.375000 275.610800 4077 4746 10000 10717788.952017 123674851.662785 0.025736 0.059705 10000
0.099 0.364 4421.407500 320.530500 4601 5292 10000 12867970.871399 134769006.942562 0.026494 0.053572 10000
0.099 0.368 4870.160800 367.525400 5119 5803 10000 15541151.999779 149014445.928996 0.029867 0.064261 10000
0.099 0.372 5335.139000 418.873000 5662 6328 10000 17482079.327886 158408924.269959 0.031790 0.067401 10000
0.102 0.340 1981.769200 115.855300 1933 2456 10000 2706661.089433 50750182.858349 0.015492 0.038466 10000
0.102 0.344 2323.901200 140.345200 2279 2846 10000 2787149.571958 52601628.753387 0.017628 0.043535 10000
0.102 0.348 2698.106500 168.027100 2673 3282 10000 4098310.543373 65363560.571742 0.017570 0.044816 10000
0.102 0.352 3069.380000 198.084000 3077 3735 10000 7662874.497999 114249391.775241 0.019178 0.045621 10000
0.102 0.356 3511.425300 231.832900 3557 4247 10000 8287952.964193 107834564.451980 0.021604 0.051830 10000
0.102 0.360 3950.318000 271.063400 4043 4755 10000 12425525.721617 164123290.130273 0.023448 0.055938 10000
0.102 0.364 4391.761300 314.582100 4541 5271 10000 10695477.983536 105732933.492372 0.026148 0.060286 10000
0.102 0.368 4851.102100 361.237600 5073 5789 10000 13367988.044106 119340369.606814 0.028455 0.063798 10000
0.102 0.372 5303.330600 411.295000 5590 6311 10000 12726519.187837 101784064.937807 0.033568 0.078795 10000
0.105 0.340 1961.977300 113.259600 1906 2469 10000 2483692.814759 53209732.817641 0.015387 0.040973 10000
0.105 0.344 2301.002400 137.693900 2253 2858 10000 3158677.593847 60059878.806585 0.017134 0.045087 10000
0.105 0.348 2665.796700 164.693100 2632 3280 10000 4391472.540390 85214142.179781 0.018621 0.048468 10000
0.105 0.352 3050.715200 194.627900 3043 3740 10000 5373370.912866 85250435.777999 0.020354 0.048644 10000
0.105 0.356 3479.257900 227.674200 3514 4250 10000 6973420.059955 81734981.931077 0.022435 0.051259 10000
0.105 0.360 3921.469500 266.106300 3992 4746 10000 9466981.905739 129425780.683386 0.024655 0.057862 10000
0.105 0.364 4359.734100 309.661900 4492 5266 10000 11659668.901027 119848510.093532 0.026891 0.061727 10000
0.105 0.368 4830.298500 355.527700 5033 5818 10000 14192114.013345 137002700.947641 0.028651 0.061646 10000
0.105 0.372 5271.733600 404.652700 5549 6311 10000 15928987.678495 159280891.162983 0.031001 0.064825 10000
0.108 0.340 1936.663700 110.946900 1879 2486 10000 2728794.995526 61979294.434393 0.015060 0.037307 10000
0.108 0.344 2282.183500 135.301500 2229 2877 10000 2178341.430492 35810088.959074 0.016907 0.045843 10000
0.108 0.348 2628.770400 161.561300 2591 3291 10000 4833705.217773 98445080.294893 0.018318 0.047260 10000
0.108 0.352 3023.411500 190.602100 3002 3743 10000 5293224.805368 92430893.827669 0.020635 0.051699 10000
0.108 0.356 3457.218500 223.177700 3471 4243 10000 7558296.694111 102529902.394556 0.023139 0.059043 10000
0.108 0.360 3890.480200 261.355300 3949 4761 10000 7841204.737350 103998244.475017 0.024117 0.054061 10000
0.108 0.364 4335.801000 304.243700 4449 5281 10000 11527871.693747 136625158.771242 0.026281 0.058862 10000
0.108 0.368 4809.253400 349.451100 4980 5813 10000 12282185.209803 126506553.487879 0.029525 0.069971 10000
0.108 0.372 5255.116400 398.378900 5509 6316 10000 14190365.239144 136701790.073038 0.029206 0.061691 10000
0.111 0.340 1916.859900 109.028500 1857 2511 10000 1871088.585115 42238011.539519 0.013644 0.034845 10000
0.111 0.344 2254.981900 132.955300 2200 2905 10000 3246165.680626 82701662.416055 0.015379 0.040986 10000
0.111 0.348 2608.223300 158.710000 2569 3311 10000 3391694.412725 74211582.746700 0.016076 0.037774 10000
0.111 0.352 2991.902800 187.237900 2965 3753 10000 5722124.213751 97499026.744942 0.021665 0.052567 10000
0.111 0.356 3424.600500 218.988100 3426 4253 10000 8018879.613686 120699145.585456 0.023970 0.056417 10000
0.111 0.360 3858.975600 256.333500 3911 4763 10000 8700606.480523 126359852.971583 0.024400 0.051994 10000
0.111 0.364 4316.543300 298.714900 4413 5291 10000 11025324.804655 136078462.349722 0.026755 0.060180 10000
0.111 0.368 4783.768800 342.994700 4938 5822 10000 13184228.110078 148368133.922664 0.029985 0.070859 10000
0.111 0.372 5230.797500 390.964900 5462 6321 10000 13536989.272769 130298094.854261 0.031737 0.071422 10000
0.114 0.340 1892.251300 107.112400 1831 2545 10000 2029102.251330 45325924.168529 0.015787 0.038458 10000
0.114 0.344 2224.003200 129.972600 2166 2922 10000 3424247.534362 90470000.658003 0.017641 0.043928 10000
0.114 0.348 2580.496200 155.507200 2535 3330 10000 3405265.162837 69297763.683306 0.018921 0.046019 10000
0.114 0.352 2966.737200 182.941300 2931 3777 10000 4060248.158244 81875176.537481 0.021308 0.051058 10000
0.114 0.356 3385.478200 214.453600 3372 4259 10000 6154119.575853 95430052.817448 0.023947 0.056425 10000
0.114 0.360 3838.554300 251.978700 3873 4788 10000 6752371.115721 80100004.476779 0.025121 0.059994 10000
0.114 0.364 4293.779600 293.616000 4363 5312 10000 9318696.155970 137895010.559684 0.027731 0.066661 10000
0.114 0.368 4760.209200 336.799900 4893 5837 10000 11706990.282699 126391053.250365 0.029733 0.067744 10000
0.114 0.372 5200.566700 384.304800 5410 6337 10000 14923327.186125 155135992.384059 0.031036 0.067071 10000
0.117 0.336 1600.556800 86.740100 1532 2228 10000 1395663.392037 30287032.750098 0.014651 0.039812 10000
0.117 0.340 1873.945400 105.039300 1804 2557 10000 1692630.583806 42678047.284099 0.016455 0.048200 10000
0.117 0.344 2195.196100 126.710400 2132 2940 10000 2132794.758882 45117468.725400 0.017736 0.046382 10000
0.117 0.348 2551.852000 152.336200 2501 3356 10000 2594383.206787 50224121.632138 0.018813 0.045747 10000
0.117 0.352 2929.167000 178.952200 2884 3798 10000 4333808.016740 77643826.448085 0.021711 0.054192 10000
0.117 0.356 3355.166900 210.703700 3332 4286 10000 5858744.340172 108789965.012584 0.023559 0.056232 10000
0.117 0.360 3809.983700 247.330800 3831 4819 10000 7248388.738959 103184407.306387 0.025075 0.060334 10000
0.117 0.364 4253.372800 286.872400 4316 5334 10000 8453571.801440 109279128.199559 0.026770 0.061459 10000
0.117 0.368 4723.971100 329.364600 4835 5847 10000 9625710.512100 110630221.970664 0.029579 0.068152 10000
0.120 0.336 1569.636100 84.610700 1497 2252 10000 1729764.296512 55997544.301472 0.014656 0.039756 10000
0.120 0.340 1851.225200 103.121800 1784 2578 10000 1704300.529667 39200680.774434 0.015722 0.041228 10000
0.120 0.344 2158.886700 123.614600 2088 2953 10000 2852608.963991 68390043.280884 0.018220 0.048832 10000
0.120 0.348 2522.654300 149.029500 2465 3386 10000 2764746.822270 60099972.348193 0.018890 0.046526 10000
0.120 0.352 2900.527500 175.269500 2847 3834 10000 4497689.203492 99167070.441902 0.019202 0.049212 10000
0.120 0.356 3319.274500 206.440000 3290 4319 10000 4359851.150632 66487722.272842 0.020901 0.050387 10000
0.120 0.360 3776.230500 242.058600 3782 4845 10000 7295308.924977 101484665.917917 0.022995 0.055755 10000
0.120 0.364 4210.241200 281.238600 4258 5345 10000 8225423.352882 108230846.016513 0.024257 0.055565 10000
0.120 0.368 4670.346000 322.745100 4760 5845 10000 10590943.968494 130538269.131745 0.027003 0.060822 10000
0.123 0.336 1542.285600 82.462800 1467 2265 10000 1513265.208124 49233260.563974 0.012477 0.033328 10000
0.123 0.340 1830.729000 101.128400 1764 2626 10000 1909882.643396 60167143.631984 0.013120 0.031841 10000
0.123 0.344 2132.126400 120.875100 2058 3003 10000 2455335.392834 70242769.148486 0.015602 0.042053 10000
0.123 0.348 2493.452000 145.424200 2427 3412 10000 2698783.669950 69703805.086298 0.016842 0.044493 10000
0.123 0.352 2859.617000 171.575500 2805 3867 10000 3387581.136980 70224801.197047 0.018442 0.043972 10000
0.123 0.356 3292.629400 202.642800 3256 4350 10000 5159783.395724 94241020.627072 0.020642 0.050227 10000
0.123 0.360 3742.644400 236.627800 3738 4859 10000 6894220.272464 103920011.846893 0.022266 0.052890 10000
0.123 0.364 4184.422800 275.331300 4220 5360 10000 7397463.390537 106635511.959405 0.023974 0.055960 10000
0.123 0.368 4638.170300 316.718800 4710 5867 10000 9466440.338321 130719562.670051 0.026743 0.063355 10000
0.126 0.336 1517.893300 80.631600 1443 2306 10000 1288080.253773 42641671.965626 0.012294 0.032258 10000
0.126 0.340 1805.819100 98.726500 1735 2677 10000 1734227.906341 41846341.044924 0.013318 0.034071 10000
0.126 0.344 2105.903300 118.298600 2036 3054 10000 1789022.603772 41821331.733032 0.014907 0.037116 10000
0.126 0.348 2459.189900 142.284600 2392 3461 10000 1640516.780093 27011579.990666 0.016728 0.042508 10000
0.126 0.352 2824.585000 167.541700 2758 3887 10000 2758663.011820 59059897.996907 0.019262 0.049931 10000
0.126 0.356 3262.719300 198.443100 3220 4383 10000 4963812.889523 106181260.294625 0.020282 0.049451 10000
0.126 0.360 3697.660700 232.294200 3670 4871 10000 5411829.577841 87732701.567719 0.023694 0.061436 10000
0.126 0.364 4139.641200 268.578800 4162 5396 10000 6122771.495654 75839878.100740 0.024077 0.056238 10000
0.126 0.368 4594.668100 310.448900 4660 5892 10000 8169783.540851 106206776.988639 0.025858 0.057320 10000
0.129 0.336 1497.677700 78.259400 1420 2356 10000 1259661.200765 32097964.659279 0.012530 0.035068 10000
0.129 0.340 1783.397500 96.701700 1708 2738 10000 1828324.757058 48606306.835045 0.013487 0.035321 10000
0.129 0.344 2075.803200 115.767500 1999 3089 10000 2523776.838822 77910735.650829 0.015192 0.040118 10000
0.129 0.348 2428.070400 139.254000 2359 3502 10000 2230646.221710 43857573.933068 0.016555 0.042227 10000
0.129 0.352 2780.599000 163.836100 2717 3930 10000 3548520.170366 89425194.251790 0.018135 0.042034 10000
0.129 0.356 3217.268700 193.979300 3169 4423 10000 3747195.233058 68699188.585843 0.020281 0.050098 10000
0.129 0.360 3656.902200 227.316000 3625 4911 10000 4960630.310723 90848000.428487 0.025496 0.063587 10000
0.129 0.364 4105.695700 263.334900 4119 5427 10000 6568052.467351 95784116.791773 0.026031 0.059851 10000
0.129 0.368 4559.873600 304.969000 4616 5932 10000 8277905.017362 109379825.482825 0.027440 0.058988 10000
0.132 0.336 1471.885600 76.538100 1388 2400 10000 1087379.523871 27895808.508460 0.015270 0.043895 10000
0.132 0.340 1755.816500 94.171500 1679 2782 10000 1577981.404178 50259967.748797 0.015737 0.040755 10000
0.132 0.344 2046.123400 113.437300 1968 3151 10000 1405176.381831 32320592.964264 0.017718 0.045218 10000
0.132 0.348 2391.860300 135.962200 2322 3552 10000 2933367.227377 75590427.578126 0.018629 0.044516 10000
0.132 0.352 2751.783000 160.402300 2686 3997 10000 1945087.494980 41159315.199541 0.020308 0.048646 10000
0.132 0.356 3176.574500 189.589200 3117 4463 10000 4484420.385093 94038853.573449 0.023536 0.059171 10000
0.132 0.360 3619.394200 222.463300 3586 4967 10000 5095895.086108 86287138.459654 0.024501 0.057309 10000
0.132 0.364 4067.714100 258.557300 4075 5486 10000 7674119.694251 113038346.358951 0.025270 0.056659 10000
0.132 0.368 4516.237600 298.039100 4549 5950 10000 6909929.716366 103111633.140830 0.028659 0.064950 10000
0.135 0.336 1444.491200 74.559800 1362 2453 10000 1060045.930813 30024983.803243 0.014827 0.041169 10000
0.135 0.340 1727.524700 91.831100 1641 2840 10000 1261634.998614 46168636.712096 0.016505 0.048159 10000
0.135 0.344 2015.256400 110.601800 1938 3211 10000 1395701.973334 29226071.261862 0.017214 0.042528 10000
0.135 0.348 2354.501500 133.050800 2279 3615 10000 1932282.733919 53592223.161988 0.018831 0.047534 10000
0.135 0.352 2723.155700 157.375300 2652 4060 10000 1481008.946731 23134994.499627 0.020490 0.050466 10000
0.135 0.356 3136.707900 185.122400 3074 4514 10000 4393034.514716 100886615.996982 0.022646 0.054770 10000
0.135 0.360 3579.935200 217.557600 3535 5029 10000 4821648.112813 97962378.866659 0.024554 0.059203 10000
0.135 0.364 4026.558600 252.876700 4020 5539 10000 6017740.070426 101105860.552755 0.024999 0.057920 10000
0.135 0.368 4465.950800 291.211200 4496 6005 10000 6734766.567911 104288636.344655 0.027130 0.057473 10000
0.138 0.336 1426.778200 73.352000 1347 2540 10000 799898.783346 15686790.902695 0.014294 0.036465 10000
0.138 0.340 1702.122900 90.163300 1625 2918 10000 1271198.723333 42696224.584394 0.015299 0.037451 10000
0.138 0.344 1985.634200 107.917100 1908 3282 10000 1589568.441085 36397138.313395 0.016926 0.041956 10000
0.138 0.348 2330.000700 130.018600 2253 3706 10000 1570341.010576 33104631.507532 0.018569 0.047349 10000
0.138 0.352 2680.306300 153.841100 2607 4111 10000 2103024.945346 41084660.501459 0.017685 0.044429 10000
0.138 0.356 3090.680200 180.802800 3018 4570 10000 2667027.271926 61382298.244229 0.020057 0.048802 10000
0.138 0.360 3530.445800 212.227400 3480 5073 10000 3548189.842523 63072601.181355 0.021571 0.052445 10000
0.138 0.364 3983.066600 247.115400 3964 5587 10000 4242159.528429 64994919.369880 0.022366 0.051461 10000
0.138 0.368 4403.969600 284.532200 4415 6050 10000 5923888.249076 83113235.328699 0.025718 0.059499 10000
0.141 0.336 1404.039100 71.360800 1325 2606 10000 1029857.188094 22188952.863512 0.011746 0.028005 10000
0.141 0.340 1676.366100 87.614500 1596 2999 10000 952146.255499 20472314.801960 0.012845 0.033816 10000
0.141 0.344 1950.989300 105.025200 1865 3344 10000 1915949.601553 56030655.205199 0.014703 0.038854 10000
0.141 0.348 2298.892700 126.592500 2217 3767 10000 1813744.440228 46927484.505334 0.015908 0.041614 10000
0.141 0.352 2644.914900 150.114600 2569 4177 10000 2671541.878750 62045265.721722 0.017456 0.044561 10000
0.141 0.356 3051.289600 176.652300 2978 4639 10000 1975475.590435 40560263.904525 0.019397 0.048282 10000
0.141 0.360 3483.435000 207.663000 3431 5123 10000 3412381.715444 62891525.982368 0.021202 0.050997 10000
0.141 0.364 3929.020600 241.515200 3903 5613 10000 5189798.459980 88425072.674392 0.022419 0.050382 10000
0.141 0.368 4358.878000 278.322700 4363 6091 10000 5259817.755677 66881613.827549 0.024891 0.055082 10000
0.144 0.336 1380.478600 68.993000 1299 2677 10000 1767736.779411 51758911.625740 0.011898 0.030670 10000
0.144 0.340 1644.828700 85.308000 1562 3045 10000 1540700.377248 45283311.936902 0.013010 0.034919 10000
0.144 0.344 1924.253000 102.123200 1835 3421 10000 954720.716046 23327317.074736 0.014694 0.038363 10000
0.144 0.348 2258.807400 123.224000 2173 3845 10000 1241753.319254 25593570.909882 0.016068 0.040785 10000
0.144 0.352 2603.948600 146.312600 2519 4236 10000 2138834.474003 54814290.387977 0.017829 0.045674 10000
0.144 0.356 2996.542900 171.976400 2918 4686 10000 1659303.891020 34764335.010113 0.019582 0.048024 10000
0.144 0.360 3451.916000 203.169000 3395 5195 10000 3975148.926614 79779937.728865 0.020693 0.049912 10000
0.144 0.364 3891.207200 235.867700 3850 5664 10000 3588004.019232 60320858.724521 0.023036 0.057563 10000
0.144 0.368 4326.726100 272.489300 4321 6135 10000 6755081.578271 101309003.024359 0.024618 0.056220 10000
0.147 0.332 1129.563200 54.258000 1036 2423 10000 1669893.474586 63118668.545617 0.011592 0.033571 10000
0.147 0.336 1356.545000 67.040400 1267 2767 10000 1371339.918208 53286859.788737 0.012702 0.034376 10000
0.147 0.340 1621.275900 83.201500 1535 3141 10000 924004.454539 19030765.450082 0.013372 0.035842 10000
0.147 0.344 1887.846400 99.327700 1797 3507 10000 845524.718638 19264255.151217 0.014932 0.038614 10000
0.147 0.348 2217.401300 119.416900 2133 3916 10000 1561501.662775 37294841.003540 0.015941 0.037965 10000
0.147 0.352 2562.907300 142.198800 2475 4327 10000 1733071.915658 49996197.483669 0.017812 0.043870 10000
0.147 0.356 2952.078100 167.644900 2874 4765 10000 1883654.283483 35198538.161352 0.019401 0.046815 10000
0.147 0.360 3416.332200 198.325600 3341 5245 10000 2779453.462152 56728397.722947 0.022172 0.059278 10000
0.147 0.364 3833.145700 230.426100 3789 5722 10000 3717445.375209 65629280.492681 0.022462 0.050233 10000
0.150 0.332 1104.108100 52.877800 1013 2527 10000 960156.273326 29199854.988530 0.011493 0.028536 10000
0.150 0.336 1327.988000 64.909700 1232 2850 10000 1212104.492765 41896555.049462 0.013095 0.037203 10000
0.150 0.340 1588.686000 80.788000 1501 3218 10000 1145055.554556 28105206.122273 0.013505 0.036621 10000
0.150 0.344 1852.994600 96.617000 1762 3596 10000 820104.972669 16312012.251447 0.014717 0.037485 10000
0.150 0.348 2178.442600 116.282100 2086 4005 10000 1488007.182699 36201272.162489 0.016433 0.043507 10000
0.150 0.352 2525.385100 138.711700 2440 4403 10000 1350844.000088 25451767.876162 0.017398 0.042140 10000
0.150 0.356 2922.001400 163.488900 2839 4848 10000 3319388.545730 86196891.111379 0.019451 0.048655 10000
0.150 0.360 3371.035200 194.247500 3302 5331 10000 2327393.206549 55560369.706605 0.020406 0.047427 10000
0.150 0.364 3792.798800 225.053300 3746 5789 10000 4051850.165523 77799869.550526 0.021663 0.046960 10000
0.153 0.332 1088.026700 51.441400 997 2626 10000 1171473.545130 43698603.191123 0.010962 0.026470 10000
0.153 0.336 1305.495300 63.571700 1213 2938 10000 1297019.655250 35331511.083386 0.012304 0.031881 10000
0.153 0.340 1559.884100 78.546400 1470 3327 10000 1681868.295344 54051151.927418 0.013282 0.035775 10000
0.153 0.344 1825.504600 94.279600 1737 3717 10000 1150380.556063 31418324.480440 0.014066 0.034798 10000
0.153 0.348 2145.310600 113.172700 2052 4089 10000 1466035.445690 43393694.660772 0.015744 0.040034 10000
0.153 0.352 2491.843400 135.236400 2407 4492 10000 1823710.302668 41022970.889836 0.016781 0.040695 10000
0.153 0.356 2882.819600 159.667400 2793 4945 10000 1676105.416492 37151666.408962 0.019269 0.047376 10000
0.153 0.360 3333.444800 189.407200 3255 5420 10000 1628930.017597 29638663.366902 0.020673 0.052158 10000
0.153 0.364 3750.304500 219.458600 3698 5871 10000 3849162.916055 79843076.019667 0.021393 0.047845 10000
0.156 0.332 1072.078900 49.933900 977 2727 10000 930574.407874 30833976.684337 0.011152 0.028818 10000
0.156 0.336 1286.670000 61.674000 1189 3058 10000 989164.586431 29384547.847319 0.012402 0.032713 10000
0.156 0.340 1537.635600 76.520800 1446 3443 10000 1562920.413353 53882407.982807 0.013137 0.034165 10000
0.156 0.344 1799.783600 91.852600 1712 3800 10000 1448479.726772 49706967.036379 0.013814 0.033882 10000
0.156 0.348 2109.880700 109.849700 2016 4186 10000 1102190.639168 29154316.894692 0.015573 0.039905 10000
0.156 0.352 2461.769600 131.941800 2369 4604 10000 1499055.518580 36770818.093536 0.017198 0.045933 10000
0.156 0.356 2835.729800 154.861900 2746 5035 10000 2318506.343522 72467001.270346 0.018670 0.043479 10000
0.156 0.360 3276.275700 183.895300 3192 5502 10000 1807398.685046 34079108.505816 0.020881 0.053152 10000
0.156 0.364 3706.140000 213.948000 3643 5966 10000 3012952.039915 55514060.276274 0.021501 0.050497 10000
0.159 0.328 870.105000 39.455300 780 2559 10000 493421.140636 24871143.071525 0.009497 0.019135 10000
0.159 0.332 1056.296200 48.765100 957 2820 10000 465407.717236 15779451.510835 0.012436 0.033887 10000
0.159 0.336 1256.840300 59.980000 1162 3174 10000 1043081.870855 33361021.675727 0.013037 0.029357 10000
0.159 0.340 1512.420500 74.469300 1417 3546 10000 1245140.573473 40725511.940719 0.014420 0.037885 10000
0.159 0.344 1772.903900 89.487000 1680 3907 10000 1166454.567639 28627741.068747 0.015363 0.040549 10000
0.159 0.348 2080.477200 106.580000 1985 4298 10000 943083.602427 24011365.905680 0.016564 0.041889 10000
0.159 0.352 2421.868300 128.163100 2326 4730 10000 1601661.498936 49155530.146370 0.018444 0.048535 10000
0.159 0.356 2799.908800 150.999200 2707 5160 10000 1327003.803088 26081775.392409 0.019934 0.047979 10000
0.159 0.360 3234.191600 179.317900 3147 5624 10000 2564845.699493 62770190.001784 0.021881 0.054542 10000
0.162 0.328 860.263500 38.283400 764 2661 10000 446691.297153 23046981.445930 0.011326 0.031146 10000
0.162 0.332 1035.545100 47.420100 937 2945 10000 782999.817422 32239906.736070 0.012282 0.031566 10000
0.162 0.336 1236.127200 58.325700 1139 3287 10000 863041.017596 32896186.020464 0.013058 0.031404 10000
0.162 0.340 1480.982900 71.916800 1385 3668 10000 965016.030113 23592067.142544 0.014290 0.036713 10000
0.162 0.344 1748.618100 87.368800 1658 4044 10000 1840166.582428 67337698.338902 0.014875 0.036045 10000
0.162 0.348 2044.343700 103.382400 1950 4441 10000 1054747.699552 30349758.697004 0.016395 0.040151 10000
0.162 0.352 2391.603400 124.701100 2301 4872 10000 2458505.613942 80455343.967865 0.017368 0.040293 10000
0.162 0.356 2766.851100 147.097800 2675 5283 10000 1605216.668049 34076899.959485 0.019592 0.048005 10000
0.162 0.360 3192.617200 174.943800 3108 5727 10000 1514141.910399 34289220.814715 0.020894 0.051000 10000
0.165 0.328 842.573200 37.297300 749 2779 10000 387132.742366 23341468.187676 0.010928 0.023646 10000
0.165 0.332 1018.300800 46.070900 918 3073 10000 331779.258139 12416566.539405 0.010947 0.028583 10000
0.165 0.336 1211.322300 56.586500 1111 3400 10000 537997.161204 15211017.788542 0.011893 0.029123 10000
0.165 0.340 1457.009900 70.177000 1360 3787 10000 2098548.769983 72639959.659712 0.012702 0.029601 10000
0.165 0.344 1730.943600 84.722700 1636 4171 10000 1490387.860678 48619571.083545 0.013721 0.035956 10000
0.165 0.348 2004.866800 100.455300 1907 4550 10000 972800.754822 21469065.488557 0.015236 0.038776 10000
0.165 0.352 2349.143200 120.949800 2252 4988 10000 1027760.244499 32818235.061779 0.016305 0.038210 10000
0.165 0.356 2721.958400 142.858600 2627 5401 10000 2539061.175987 88300327.842179 0.018246 0.045261 10000
0.165 0.360 3143.451300 170.391700 3054 5833 10000 1695328.635161 49048379.104635 0.019612 0.047108 10000
0.168 0.324 677.517600 28.573800 581 2590 10000 227107.472957 10925685.033120 0.009522 0.024037 10000
0.168 0.328 831.766100 36.379600 739 2902 10000 186934.307201 7215063.776636 0.009605 0.021634 10000
