# T mu av_time av_div samples_div samples_multiple_eq samples_with_deaths av_m std_m nsamples
0.009 0.328 54.490000 0.000000 0 1000 0 0.467877 0.001068 1000
0.009 0.330 53.183000 0.000000 0 1000 0 0.467375 0.001086 1000
0.010 0.218 20.547000 0.000000 0 0 0 0.594026 0.000000 1000
0.010 0.220 20.994000 0.000000 0 0 0 0.591829 0.000000 1000
0.010 0.222 21.364000 0.000000 0 0 0 0.589647 0.000000 1000
0.010 0.224 21.918000 0.000000 0 0 0 0.587479 0.000000 1000
0.010 0.226 22.444000 0.000000 0 0 0 0.585326 0.000000 1000
0.010 0.228 23.109000 0.000000 0 0 0 0.583187 0.000000 1000
0.010 0.230 23.873000 0.000000 0 2 0 0.581061 0.000021 1000
0.010 0.232 24.812000 0.000000 0 4 0 0.578948 0.000030 1000
0.010 0.234 26.016000 0.000000 0 4 0 0.576850 0.000030 1000
0.010 0.236 27.818000 0.000000 0 10 0 0.574760 0.000060 1000
0.010 0.238 30.472000 0.000000 0 20 0 0.572679 0.000109 1000
0.010 0.240 35.285000 0.000000 0 39 0 0.570602 0.000184 1000
0.010 0.242 50.801000 0.000000 0 94 0 0.568460 0.000574 1000
0.010 0.244 229.796000 0.000000 0 929 0 0.559912 0.011632 1000
0.010 0.246 461.872000 0.000000 0 1000 0 0.526836 0.026757 1000
0.010 0.248 397.082000 0.000000 0 1000 0 0.500902 0.012100 1000
0.010 0.250 294.502000 0.000000 0 1000 0 0.495040 0.002356 1000
0.010 0.252 269.707000 0.000000 0 1000 0 0.492815 0.001266 1000
0.010 0.254 220.748000 0.000000 0 1000 0 0.491218 0.000944 1000
0.010 0.256 181.628000 0.000000 0 1000 0 0.490013 0.000735 1000
0.010 0.258 160.486000 0.000000 0 1000 0 0.488834 0.000614 1000
0.010 0.260 127.040000 0.000000 0 1000 0 0.487801 0.000501 1000
0.010 0.262 112.341000 0.000000 0 1000 0 0.486885 0.000465 1000
0.010 0.264 103.738000 0.000000 0 1000 0 0.486058 0.000424 1000
0.010 0.266 103.941000 0.000000 0 1000 0 0.485334 0.000411 1000
0.010 0.268 146.092000 0.000000 0 1000 0 0.484594 0.000423 1000
0.010 0.270 121.448000 0.000000 0 1000 0 0.483735 0.000429 1000
0.010 0.272 93.998000 0.000000 0 1000 0 0.482957 0.000435 1000
0.010 0.274 84.363000 0.000000 0 1000 0 0.482298 0.000440 1000
0.010 0.276 89.291000 0.000000 0 1000 0 0.481654 0.000454 1000
0.010 0.278 82.209000 0.000000 0 1000 0 0.481016 0.000480 1000
0.010 0.280 91.567000 0.000000 0 1000 0 0.480399 0.000498 1000
0.010 0.282 76.279000 0.000000 0 1000 0 0.479735 0.000525 1000
0.010 0.284 73.174000 0.000000 0 1000 0 0.479087 0.000550 1000
0.010 0.286 82.966000 0.000000 0 1000 0 0.478444 0.000565 1000
0.010 0.288 73.266000 0.000000 0 1000 0 0.477783 0.000583 1000
0.010 0.290 86.340000 0.000000 0 1000 0 0.477178 0.000620 1000
0.010 0.292 120.324000 0.000000 0 1000 0 0.477169 0.000635 1000
0.010 0.294 103.966000 0.000000 0 1000 0 0.476557 0.000648 1000
0.010 0.296 162.223000 0.000000 0 1000 0 0.475915 0.000678 1000
0.010 0.298 103.422000 0.000000 0 1000 0 0.475615 0.000714 1000
0.010 0.300 183.339000 0.000000 0 1000 0 0.474941 0.000737 1000
0.010 0.302 119.792000 0.000000 0 1000 0 0.473933 0.000812 1000
0.010 0.304 88.626000 0.000000 0 1000 0 0.473318 0.000835 1000
0.010 0.306 76.362000 0.000000 0 1000 0 0.472731 0.000861 1000
0.010 0.308 68.119000 0.000000 0 1000 0 0.471803 0.000923 1000
0.010 0.310 61.992000 0.000000 0 1000 0 0.471185 0.000942 1000
0.010 0.312 55.397000 0.000000 0 1000 0 0.470640 0.000968 1000
0.011 0.198 18.047000 0.000000 0 0 0 0.615661 0.000000 1000
0.011 0.200 18.330000 0.000000 0 0 0 0.613290 0.000000 1000
0.011 0.202 18.868000 0.000000 0 0 0 0.610935 0.000000 1000
0.011 0.204 19.037000 0.000000 0 0 0 0.608596 0.000000 1000
0.011 0.206 19.321000 0.000000 0 0 0 0.606271 0.000000 1000
0.011 0.208 19.881000 0.000000 0 0 0 0.603962 0.000000 1000
0.011 0.210 20.148000 0.000000 0 0 0 0.601667 0.000000 1000
0.011 0.212 20.680000 0.000000 0 0 0 0.599387 0.000000 1000
0.011 0.214 21.181000 0.000000 0 0 0 0.597120 0.000000 1000
0.011 0.216 21.797000 0.000000 0 0 0 0.594867 0.000000 1000
0.011 0.218 22.475000 0.000000 0 0 0 0.592626 0.000000 1000
0.011 0.220 23.307000 0.000000 0 1 0 0.590398 0.000013 1000
0.011 0.222 24.383000 0.000000 0 4 0 0.588180 0.000032 1000
0.011 0.224 25.760000 0.000000 0 4 0 0.585976 0.000033 1000
0.011 0.226 27.939000 0.000000 0 10 0 0.583779 0.000065 1000
0.011 0.228 31.265000 0.000000 0 20 0 0.581588 0.000121 1000
0.011 0.230 39.156000 0.000000 0 55 0 0.579372 0.000322 1000
0.011 0.232 155.051000 0.000000 0 472 0 0.574407 0.008064 1000
0.011 0.234 576.850000 0.000000 0 1000 0 0.540569 0.032285 1000
0.011 0.236 470.165000 0.000000 0 1000 0 0.503381 0.015201 1000
0.011 0.238 399.063000 0.000000 0 1000 0 0.496691 0.001494 1000
0.011 0.240 261.695000 0.000000 0 1000 0 0.494617 0.001071 1000
0.011 0.242 249.078000 0.000000 0 1000 0 0.493191 0.000817 1000
0.011 0.244 187.556000 0.000000 0 1000 0 0.491978 0.000640 1000
0.011 0.246 158.255000 0.000000 0 1000 0 0.490844 0.000529 1000
0.011 0.248 136.706000 0.000000 0 1000 0 0.489880 0.000445 1000
0.011 0.250 118.434000 0.000000 0 1000 0 0.489001 0.000389 1000
0.011 0.252 111.977000 0.000000 0 1000 0 0.488201 0.000378 1000
0.011 0.254 124.663000 0.000000 0 1000 0 0.487472 0.000368 1000
0.011 0.256 174.351000 0.000000 0 1000 0 0.486674 0.000368 1000
0.011 0.258 124.234000 0.000000 0 1000 0 0.485857 0.000365 1000
0.011 0.260 101.966000 0.000000 0 1000 0 0.485137 0.000383 1000
0.011 0.262 87.077000 0.000000 0 1000 0 0.484463 0.000386 1000
0.011 0.264 90.876000 0.000000 0 1000 0 0.483831 0.000409 1000
0.011 0.266 89.948000 0.000000 0 1000 0 0.483183 0.000419 1000
0.011 0.268 87.111000 0.000000 0 1000 0 0.482503 0.000445 1000
0.011 0.270 81.366000 0.000000 0 1000 0 0.481837 0.000458 1000
0.011 0.272 81.683000 0.000000 0 1000 0 0.481179 0.000474 1000
0.011 0.274 83.171000 0.000000 0 1000 0 0.480525 0.000499 1000
0.011 0.276 148.958000 0.000000 0 1000 0 0.479967 0.000521 1000
0.011 0.278 121.740000 0.000000 0 1000 0 0.479791 0.000533 1000
0.011 0.280 73.223000 0.000000 0 1000 0 0.479125 0.000553 1000
0.011 0.282 153.537000 0.000000 0 1000 0 0.478608 0.000581 1000
0.011 0.284 87.350000 0.000000 0 1000 0 0.478202 0.000598 1000
0.011 0.286 90.242000 0.000000 0 1000 0 0.477605 0.000624 1000
0.011 0.288 629.581000 0.004000 1 1000 0 0.476466 0.000719 1000
0.011 0.290 117.198000 0.000000 0 1000 0 0.475826 0.000741 1000
0.011 0.292 78.348000 0.000000 0 1000 0 0.475220 0.000757 1000
0.012 0.180 16.573000 0.000000 0 0 0 0.636513 0.000000 1000
0.012 0.182 16.955000 0.000000 0 0 0 0.633965 0.000000 1000
0.012 0.184 17.003000 0.000000 0 0 0 0.631433 0.000000 1000
0.012 0.186 17.082000 0.000000 0 0 0 0.628918 0.000000 1000
0.012 0.188 17.544000 0.000000 0 0 0 0.626418 0.000000 1000
0.012 0.190 17.957000 0.000000 0 0 0 0.623934 0.000000 1000
0.012 0.192 18.047000 0.000000 0 0 0 0.621465 0.000000 1000
0.012 0.194 18.398000 0.000000 0 0 0 0.619010 0.000000 1000
0.012 0.196 18.953000 0.000000 0 0 0 0.616569 0.000000 1000
0.012 0.198 19.143000 0.000000 0 0 0 0.614141 0.000000 1000
0.012 0.200 19.760000 0.000000 0 0 0 0.611726 0.000000 1000
0.012 0.202 20.167000 0.000000 0 0 0 0.609323 0.000000 1000
0.012 0.204 20.811000 0.000000 0 0 0 0.606931 0.000000 1000
0.012 0.206 21.407000 0.000000 0 0 0 0.604550 0.000000 1000
0.012 0.208 22.234000 0.000000 0 0 0 0.602179 0.000000 1000
0.012 0.210 23.165000 0.000000 0 0 0 0.599818 0.000000 1000
0.012 0.212 24.392000 0.000000 0 3 0 0.597464 0.000031 1000
0.012 0.214 25.942000 0.000000 0 4 0 0.595120 0.000035 1000
0.012 0.216 28.344000 0.000000 0 4 0 0.592784 0.000036 1000
0.012 0.218 32.702000 0.000000 0 20 0 0.590443 0.000119 1000
0.012 0.220 51.573000 0.000000 0 79 0 0.587993 0.000805 1000
0.012 0.222 413.812000 0.000000 0 985 0 0.564910 0.030235 1000
0.012 0.224 487.287000 0.000000 0 1000 0 0.512289 0.025073 1000
0.012 0.226 493.496000 0.000000 0 1000 0 0.499308 0.002508 1000
0.012 0.228 292.427000 0.000000 0 1000 0 0.497271 0.001009 1000
0.012 0.230 237.268000 0.000000 0 1000 0 0.495784 0.000750 1000
0.012 0.232 194.341000 0.000000 0 1000 0 0.494509 0.000595 1000
0.012 0.234 197.272000 0.000000 0 1000 0 0.493427 0.000510 1000
0.012 0.236 170.812000 0.000000 0 1000 0 0.492442 0.000446 1000
0.012 0.238 134.025000 0.000000 0 1000 0 0.491538 0.000401 1000
0.012 0.240 138.505000 0.000000 0 1000 0 0.490713 0.000371 1000
0.012 0.242 134.069000 0.000000 0 1000 0 0.489917 0.000355 1000
0.012 0.244 150.217000 0.000000 0 1000 0 0.489154 0.000342 1000
0.012 0.246 159.928000 0.000000 0 1000 0 0.488350 0.000335 1000
0.012 0.248 126.277000 0.000000 0 1000 0 0.487597 0.000343 1000
0.012 0.250 117.075000 0.000000 0 1000 0 0.486890 0.000355 1000
0.012 0.252 98.737000 0.000000 0 1000 0 0.486232 0.000366 1000
0.012 0.254 98.986000 0.000000 0 1000 0 0.485548 0.000383 1000
0.012 0.256 84.657000 0.000000 0 1000 0 0.484852 0.000392 1000
0.012 0.258 91.905000 0.000000 0 1000 0 0.484177 0.000406 1000
0.012 0.260 126.283000 0.000000 0 1000 0 0.483529 0.000413 1000
0.012 0.262 132.825000 0.000000 0 1000 0 0.483201 0.000418 1000
0.012 0.264 106.084000 0.000000 0 1000 0 0.482615 0.000428 1000
0.012 0.266 75.358000 0.000000 0 1000 0 0.481947 0.000455 1000
0.012 0.268 142.183000 0.000000 0 1000 0 0.481401 0.000487 1000
0.012 0.270 89.880000 0.000000 0 1000 0 0.480969 0.000504 1000
0.012 0.272 87.173000 0.000000 0 1000 0 0.480390 0.000515 1000
0.012 0.274 132.727000 0.000000 0 1000 0 0.479559 0.000560 1000
0.013 0.162 15.021000 0.000000 0 0 0 0.658968 0.000000 1000
0.013 0.164 15.205000 0.000000 0 0 0 0.656223 0.000000 1000
0.013 0.166 15.724000 0.000000 0 0 0 0.653495 0.000000 1000
0.013 0.168 15.988000 0.000000 0 0 0 0.650786 0.000000 1000
0.013 0.170 16.001000 0.000000 0 0 0 0.648092 0.000000 1000
0.013 0.172 16.048000 0.000000 0 0 0 0.645415 0.000000 1000
0.013 0.174 16.455000 0.000000 0 0 0 0.642753 0.000000 1000
0.013 0.176 16.944000 0.000000 0 0 0 0.640105 0.000000 1000
0.013 0.178 17.005000 0.000000 0 0 0 0.637471 0.000000 1000
0.013 0.180 17.204000 0.000000 0 0 0 0.634851 0.000000 1000
0.013 0.182 17.844000 0.000000 0 0 0 0.632242 0.000000 1000
0.013 0.184 18.026000 0.000000 0 0 0 0.629645 0.000000 1000
0.013 0.186 18.422000 0.000000 0 0 0 0.627059 0.000000 1000
0.013 0.188 19.000000 0.000000 0 0 0 0.624483 0.000000 1000
0.013 0.190 19.382000 0.000000 0 0 0 0.621916 0.000000 1000
0.013 0.192 20.037000 0.000000 0 0 0 0.619357 0.000000 1000
0.013 0.194 20.706000 0.000000 0 0 0 0.616805 0.000000 1000
0.013 0.196 21.416000 0.000000 0 0 0 0.614260 0.000000 1000
0.013 0.198 22.362000 0.000000 0 0 0 0.611721 0.000000 1000
0.013 0.200 23.459000 0.000000 0 0 0 0.609186 0.000000 1000
0.013 0.202 24.838000 0.000000 0 0 0 0.606656 0.000000 1000
0.013 0.204 26.747000 0.000000 0 4 0 0.604126 0.000036 1000
0.013 0.206 29.497000 0.000000 0 4 0 0.601601 0.000038 1000
0.013 0.208 34.951000 0.000000 0 19 0 0.599065 0.000127 1000
0.013 0.210 97.255000 0.000000 0 184 0 0.594896 0.009255 1000
0.013 0.212 456.107000 0.000000 0 1000 0 0.543846 0.040743 1000
0.013 0.214 485.402000 0.000000 0 1000 0 0.503685 0.006472 1000
0.013 0.216 337.715000 0.000000 0 1000 0 0.500810 0.001052 1000
0.013 0.218 259.466000 0.000000 0 1000 0 0.499149 0.000830 1000
0.013 0.220 212.487000 0.000000 0 1000 0 0.497751 0.000670 1000
0.013 0.222 204.583000 0.000000 0 1000 0 0.496578 0.000590 1000
0.013 0.224 190.968000 0.000000 0 1000 0 0.495509 0.000517 1000
0.013 0.226 160.626000 0.000000 0 1000 0 0.494512 0.000467 1000
0.013 0.228 169.936000 0.000000 0 1000 0 0.493579 0.000411 1000
0.013 0.230 127.623000 0.000000 0 1000 0 0.492712 0.000386 1000
0.013 0.232 124.080000 0.000000 0 1000 0 0.491907 0.000364 1000
0.013 0.234 143.808000 0.000000 0 1000 0 0.491133 0.000348 1000
0.013 0.236 150.445000 0.000000 0 1000 0 0.490400 0.000337 1000
0.013 0.238 167.398000 0.000000 0 1000 0 0.489666 0.000355 1000
0.013 0.240 164.724000 0.000000 0 1000 0 0.488938 0.000364 1000
0.013 0.242 161.432000 0.000000 0 1000 0 0.488228 0.000355 1000
0.013 0.244 166.546000 0.000000 0 1000 0 0.487564 0.000368 1000
0.013 0.246 139.764000 0.000000 0 1000 0 0.486985 0.000364 1000
0.013 0.248 108.618000 0.000000 0 1000 0 0.486375 0.000354 1000
0.013 0.250 107.033000 0.000000 0 1000 0 0.485679 0.000356 1000
0.013 0.252 84.731000 0.000000 0 1000 0 0.484948 0.000369 1000
0.013 0.254 143.002000 0.000000 0 1000 0 0.484362 0.000394 1000
0.013 0.256 89.243000 0.000000 0 1000 0 0.483890 0.000419 1000
0.014 0.146 14.032000 0.000000 0 0 0 0.680266 0.000000 1000
0.014 0.148 14.219000 0.000000 0 0 0 0.677324 0.000000 1000
0.014 0.150 14.707000 0.000000 0 0 0 0.674401 0.000000 1000
0.014 0.152 14.980000 0.000000 0 0 0 0.671495 0.000000 1000
0.014 0.154 15.000000 0.000000 0 0 0 0.668606 0.000000 1000
0.014 0.156 15.004000 0.000000 0 0 0 0.665734 0.000000 1000
0.014 0.158 15.116000 0.000000 0 0 0 0.662876 0.000000 1000
0.014 0.160 15.671000 0.000000 0 0 0 0.660033 0.000000 1000
0.014 0.162 15.995000 0.000000 0 0 0 0.657203 0.000000 1000
0.014 0.164 16.005000 0.000000 0 0 0 0.654385 0.000000 1000
0.014 0.166 16.175000 0.000000 0 0 0 0.651578 0.000000 1000
0.014 0.168 16.873000 0.000000 0 0 0 0.648782 0.000000 1000
0.014 0.170 17.005000 0.000000 0 0 0 0.645995 0.000000 1000
0.014 0.172 17.270000 0.000000 0 0 0 0.643216 0.000000 1000
0.014 0.174 17.964000 0.000000 0 0 0 0.640444 0.000000 1000
0.014 0.176 18.154000 0.000000 0 0 0 0.637678 0.000000 1000
0.014 0.178 18.946000 0.000000 0 0 0 0.634917 0.000000 1000
0.014 0.180 19.339000 0.000000 0 0 0 0.632160 0.000000 1000
0.014 0.182 20.077000 0.000000 0 0 0 0.629406 0.000000 1000
0.014 0.184 20.940000 0.000000 0 0 0 0.626653 0.000000 1000
0.014 0.186 21.848000 0.000000 0 0 0 0.623902 0.000000 1000
0.014 0.188 22.923000 0.000000 0 0 0 0.621150 0.000000 1000
0.014 0.190 24.261000 0.000000 0 0 0 0.618397 0.000000 1000
0.014 0.192 25.931000 0.000000 0 0 0 0.615643 0.000000 1000
0.014 0.194 28.188000 0.000000 0 1 0 0.612886 0.000015 1000
0.014 0.196 31.448000 0.000000 0 4 0 0.610123 0.000040 1000
0.014 0.198 37.883000 0.000000 0 14 0 0.607349 0.000116 1000
0.014 0.200 206.007000 0.000000 0 431 0 0.595934 0.023307 1000
0.014 0.202 547.760000 0.000000 0 1000 0 0.523604 0.032558 1000
0.014 0.204 418.221000 0.000000 0 1000 0 0.505786 0.001130 1000
0.014 0.206 323.790000 0.000000 0 1000 0 0.503575 0.000938 1000
0.014 0.208 262.280000 0.000000 0 1000 0 0.501824 0.000787 1000
0.014 0.210 216.515000 0.000000 0 1000 0 0.500393 0.000698 1000
0.014 0.212 190.204000 0.000000 0 1000 0 0.499165 0.000638 1000
0.014 0.214 192.175000 0.000000 0 1000 0 0.498037 0.000568 1000
0.014 0.216 188.499000 0.000000 0 1000 0 0.496946 0.000521 1000
0.014 0.218 144.883000 0.000000 0 1000 0 0.495909 0.000482 1000
0.014 0.220 136.062000 0.000000 0 1000 0 0.494971 0.000446 1000
0.014 0.222 115.184000 0.000000 0 1000 0 0.494095 0.000418 1000
0.014 0.224 124.455000 0.000000 0 1000 0 0.493306 0.000399 1000
0.014 0.226 123.677000 0.000000 0 1000 0 0.492562 0.000392 1000
0.014 0.228 123.937000 0.000000 0 1000 0 0.491845 0.000381 1000
0.014 0.230 120.397000 0.000000 0 1000 0 0.491126 0.000365 1000
0.014 0.232 106.152000 0.000000 0 1000 0 0.490393 0.000362 1000
0.014 0.234 106.929000 0.000000 0 1000 0 0.489646 0.000357 1000
0.014 0.236 106.854000 0.000000 0 1000 0 0.488919 0.000356 1000
0.014 0.238 117.089000 0.000000 0 1000 0 0.488182 0.000354 1000
0.014 0.240 139.647000 0.000000 0 1000 0 0.487532 0.000367 1000
0.015 0.130 13.265000 0.000000 0 0 0 0.703141 0.000000 1000
0.015 0.132 13.669000 0.000000 0 0 0 0.699985 0.000000 1000
0.015 0.134 13.970000 0.000000 0 0 0 0.696849 0.000000 1000
0.015 0.136 13.999000 0.000000 0 0 0 0.693731 0.000000 1000
0.015 0.138 14.000000 0.000000 0 0 0 0.690630 0.000000 1000
0.015 0.140 14.002000 0.000000 0 0 0 0.687547 0.000000 1000
0.015 0.142 14.090000 0.000000 0 0 0 0.684478 0.000000 1000
0.015 0.144 14.543000 0.000000 0 0 0 0.681424 0.000000 1000
0.015 0.146 14.973000 0.000000 0 0 0 0.678382 0.000000 1000
0.015 0.148 15.000000 0.000000 0 0 0 0.675352 0.000000 1000
0.015 0.150 15.014000 0.000000 0 0 0 0.672333 0.000000 1000
0.015 0.152 15.338000 0.000000 0 0 0 0.669323 0.000000 1000
0.015 0.154 15.951000 0.000000 0 0 0 0.666321 0.000000 1000
0.015 0.156 16.003000 0.000000 0 0 0 0.663325 0.000000 1000
0.015 0.158 16.234000 0.000000 0 0 0 0.660334 0.000000 1000
0.015 0.160 16.958000 0.000000 0 0 0 0.657348 0.000000 1000
0.015 0.162 17.053000 0.000000 0 0 0 0.654363 0.000000 1000
0.015 0.164 17.859000 0.000000 0 0 0 0.651380 0.000000 1000
0.015 0.166 18.093000 0.000000 0 0 0 0.648397 0.000000 1000
0.015 0.168 18.958000 0.000000 0 0 0 0.645413 0.000000 1000
0.015 0.170 19.571000 0.000000 0 0 0 0.642426 0.000000 1000
0.015 0.172 20.287000 0.000000 0 0 0 0.639436 0.000000 1000
0.015 0.174 21.255000 0.000000 0 0 0 0.636442 0.000000 1000
0.015 0.176 22.443000 0.000000 0 0 0 0.633442 0.000000 1000
0.015 0.178 23.856000 0.000000 0 0 0 0.630436 0.000000 1000
0.015 0.180 25.512000 0.000000 0 0 0 0.627423 0.000000 1000
0.015 0.182 27.654000 0.000000 0 0 0 0.624402 0.000000 1000
0.015 0.184 30.471000 0.000000 0 0 0 0.621374 0.000000 1000
0.015 0.186 34.566000 0.000000 0 2 0 0.618337 0.000023 1000
0.015 0.188 41.703000 0.000000 0 4 0 0.615291 0.000040 1000
0.015 0.190 281.886000 0.000000 0 533 0 0.595088 0.033674 1000
0.015 0.192 590.306000 0.000000 0 1000 0 0.516399 0.016130 1000
0.015 0.194 431.008000 0.000000 0 1000 0 0.509773 0.001100 1000
0.015 0.196 344.621000 0.000000 0 1000 0 0.507218 0.000978 1000
0.015 0.198 275.477000 0.000000 0 1000 0 0.505244 0.000884 1000
0.015 0.200 214.278000 0.000000 0 1000 0 0.503617 0.000800 1000
0.015 0.202 198.097000 0.000000 0 1000 0 0.502212 0.000740 1000
0.015 0.204 184.211000 0.000000 0 1000 0 0.500903 0.000672 1000
0.015 0.206 158.503000 0.000000 0 1000 0 0.499674 0.000608 1000
0.015 0.208 147.488000 0.000000 0 1000 0 0.498494 0.000581 1000
0.015 0.210 128.215000 0.000000 0 1000 0 0.497393 0.000530 1000
0.015 0.212 131.764000 0.000000 0 1000 0 0.496391 0.000504 1000
0.015 0.214 126.711000 0.000000 0 1000 0 0.495484 0.000474 1000
0.015 0.216 119.751000 0.000000 0 1000 0 0.494657 0.000462 1000
0.015 0.218 125.452000 0.000000 0 1000 0 0.493863 0.000449 1000
0.015 0.220 120.983000 0.000000 0 1000 0 0.493065 0.000431 1000
0.015 0.222 119.437000 0.000000 0 1000 0 0.492272 0.000410 1000
0.015 0.224 141.257000 0.000000 0 1000 0 0.491506 0.000409 1000
0.016 0.178 48.639000 0.000000 0 4 0 0.622972 0.000039 1000
0.016 0.180 245.502000 0.000000 0 366 0 0.604163 0.033047 1000
0.016 0.182 632.872000 0.000000 0 1000 0 0.520913 0.009139 1000
0.016 0.184 441.136000 0.000000 0 1000 0 0.515315 0.001235 1000
0.016 0.186 348.093000 0.000000 0 1000 0 0.511994 0.001150 1000
0.016 0.188 282.680000 0.000000 0 1000 0 0.509515 0.001028 1000
0.016 0.190 225.070000 0.000000 0 1000 0 0.507480 0.000947 1000
0.016 0.192 199.543000 0.000000 0 1000 0 0.505785 0.000867 1000
0.016 0.194 167.294000 0.000000 0 1000 0 0.504257 0.000779 1000
0.016 0.196 146.612000 0.000000 0 1000 0 0.502868 0.000722 1000
0.016 0.198 127.620000 0.000000 0 1000 0 0.501479 0.000673 1000
0.016 0.200 131.635000 0.000000 0 1000 0 0.500221 0.000633 1000
0.016 0.202 131.719000 0.000000 0 1000 0 0.499048 0.000603 1000
0.016 0.204 132.251000 0.000000 0 1000 0 0.497970 0.000573 1000
0.016 0.206 140.912000 0.000000 0 1000 0 0.496999 0.000559 1000
0.016 0.208 133.380000 0.000000 0 1000 0 0.496095 0.000536 1000
0.016 0.210 136.318000 0.000000 0 1000 0 0.495220 0.000501 1000
0.016 0.212 125.137000 0.000000 0 1000 0 0.494374 0.000482 1000
0.017 0.164 37.704000 0.000000 0 0 0 0.637920 0.000000 1000
0.017 0.166 45.845000 0.000000 0 0 0 0.634250 0.000000 1000
0.017 0.168 60.908000 0.000000 0 2 0 0.630568 0.000022 1000
0.017 0.170 144.003000 0.000000 0 86 0 0.623808 0.015417 1000
0.017 0.172 739.095000 0.000000 0 1000 0 0.529878 0.003392 1000
0.017 0.174 558.042000 0.000000 0 1000 0 0.522943 0.001390 1000
0.017 0.176 414.502000 0.000000 0 1000 0 0.518305 0.001260 1000
0.017 0.178 328.050000 0.000000 0 1000 0 0.514925 0.001166 1000
0.017 0.180 262.362000 0.000000 0 1000 0 0.512256 0.001077 1000
0.017 0.182 220.883000 0.000000 0 1000 0 0.510063 0.000991 1000
0.017 0.184 172.880000 0.000000 0 1000 0 0.508160 0.000918 1000
0.017 0.186 148.392000 0.000000 0 1000 0 0.506486 0.000871 1000
0.017 0.188 124.335000 0.000000 0 1000 0 0.504895 0.000789 1000
0.017 0.190 114.433000 0.000000 0 1000 0 0.503380 0.000746 1000
0.017 0.192 109.158000 0.000000 0 1000 0 0.501980 0.000696 1000
0.017 0.194 106.952000 0.000000 0 1000 0 0.500715 0.000661 1000
0.017 0.196 110.829000 0.000000 0 1000 0 0.499517 0.000629 1000
0.017 0.198 115.658000 0.000000 0 1000 0 0.498438 0.000605 1000
0.018 0.154 41.220000 0.000000 0 0 0 0.646313 0.000000 1000
0.018 0.156 52.655000 0.000000 0 0 0 0.642298 0.000000 1000
0.018 0.158 76.873000 0.000000 0 0 0 0.638274 0.000000 1000
0.018 0.160 171.676000 0.000000 0 3 0 0.634240 0.000029 1000
0.018 0.162 1076.808000 0.432000 1 1000 0 0.545424 0.002008 1000
0.018 0.164 768.788000 0.000000 0 1000 0 0.534140 0.001579 1000
0.018 0.166 574.270000 0.000000 0 1000 0 0.527179 0.001447 1000
0.018 0.168 412.088000 0.000000 0 1000 0 0.522087 0.001355 1000
0.018 0.170 340.365000 0.000000 0 1000 0 0.518291 0.001238 1000
0.018 0.172 277.876000 0.000000 0 1000 0 0.515319 0.001144 1000
0.018 0.174 221.329000 0.000000 0 1000 0 0.512844 0.001067 1000
0.018 0.176 172.942000 0.000000 0 1000 0 0.510679 0.000998 1000
0.018 0.178 152.790000 0.000000 0 1000 0 0.508782 0.000933 1000
0.018 0.180 123.863000 0.000000 0 1000 0 0.507008 0.000860 1000
0.018 0.182 107.786000 0.000000 0 1000 0 0.505332 0.000795 1000
0.018 0.184 105.081000 0.000000 0 1000 0 0.503812 0.000762 1000
0.018 0.186 97.636000 0.000000 0 1000 0 0.502385 0.000725 1000
0.018 0.188 96.645000 0.000000 0 1000 0 0.501029 0.000683 1000
0.019 0.142 34.909000 0.000000 0 0 0 0.659407 0.000000 1000
0.019 0.144 42.494000 0.000000 0 0 0 0.655047 0.000000 1000
0.019 0.146 56.048000 0.000000 0 0 0 0.650675 0.000000 1000
0.019 0.148 88.640000 0.000000 0 0 0 0.646294 0.000000 1000
0.019 0.150 347.763000 0.000000 0 0 0 0.641906 0.000000 1000
0.019 0.152 1669.806000 1.219000 3 999 0 0.574898 0.002689 1000
0.019 0.154 1044.828000 0.056000 1 1000 0 0.552189 0.001884 1000
0.019 0.156 810.471000 0.000000 0 1000 0 0.540269 0.001624 1000
0.019 0.158 607.210000 0.000000 0 1000 0 0.532401 0.001475 1000
0.019 0.160 469.108000 0.000000 0 1000 0 0.526574 0.001382 1000
0.019 0.162 402.064000 0.000000 0 1000 0 0.522095 0.001314 1000
0.019 0.164 309.919000 0.000000 0 1000 0 0.518600 0.001189 1000
0.019 0.166 245.938000 0.000000 0 1000 0 0.515728 0.001125 1000
0.019 0.168 206.679000 0.000000 0 1000 0 0.513247 0.001039 1000
0.019 0.170 177.034000 0.000000 0 1000 0 0.511099 0.001003 1000
0.019 0.172 147.872000 0.000000 0 1000 0 0.509131 0.000936 1000
0.019 0.174 117.689000 0.000000 0 1000 0 0.507323 0.000860 1000
0.019 0.176 109.937000 0.000000 0 1000 0 0.505616 0.000821 1000
0.020 0.132 33.412000 0.000000 0 0 0 0.669063 0.000000 1000
0.020 0.134 40.474000 0.000000 0 0 0 0.664328 0.000000 1000
0.020 0.136 52.962000 0.000000 0 0 0 0.659582 0.000000 1000
0.020 0.138 82.140000 0.000000 0 0 0 0.654830 0.000000 1000
0.020 0.140 272.204000 0.000000 0 0 0 0.650074 0.000000 1000
0.020 0.142 1507.091000 0.883000 3 997 0 0.623167 0.002529 1000
0.020 0.144 1348.027000 0.073000 1 1000 0 0.582777 0.002206 1000
0.020 0.146 1057.409000 0.000000 0 1000 0 0.561226 0.001858 1000
0.020 0.148 854.261000 0.000000 0 1000 0 0.548040 0.001639 1000
